model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
Huawei U8800 Pro|||Released 2011, Q2|||130g, 11.6mm thickness|||Android 2.3|||2GB 512MB RAM storage, microSDHC slot|||3.8"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon S2|||1500|||mAh|||Li-Po|||1|||Black|||2GB,4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u8800-pro.jpg
Huawei P20|||Released 2018, April 06|||165g, 7.7mm thickness|||Android 8.1, up to Android 9.0, EMUI 9.1|||64GB/128GB storage, no card slot|||5.8"|||1080x2240 pixels|||20|||MP|||2160p|||4/6|||GB RAM|||Kirin 970|||3400|||mAh|||Li-Po|||2|||Twilight, Black, Midnight Blue, Pink Gold|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p20-.jpg
Huawei Y6 Pro (2019)|||Released 2019, February|||150g, 8mm thickness|||Android 9.0, EMUI 9|||32GB storage, microSDXC|||6.09"|||720x1560 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio A22|||3020|||mAh|||Li-Ion|||2|||Midnight Black, Sapphire Blue|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y6-pro-2019-.jpg
Huawei D51 Discovery|||Released 2011|||106g, 16mm thickness|||Feature phone|||microSD slot|||2.0"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black/Orange|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-d51-discovery.jpg
Huawei Watch GT 2|||Released 2019, October|||41g, 10.7mm thickness|||Proprietary OS|||4GB 32MB RAM storage, no card slot|||1.39"|||454x454 pixels|||MISSING|||MISSING|||MISSING|||32|||MB RAM|||MISSING|||455|||mAh|||Li-Ion|||1|||Titanium Grey Stainless Steel, Black Stainless Steel, Stainless Steel|||4GB|||32MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-watch-gt2-.jpg
Huawei MatePad 10.8|||Released 2020, August 14|||500g, 7.2mm thickness|||Android 10, EMUI 10.1|||64GB/128GB/256GB storage, microSDXC|||10.8"|||1600x2560 pixels|||13|||MP|||1080p|||6|||GB RAM|||Kirin 990|||7500|||mAh|||Li-Po|||1|||Gold, Gray, Black|||64GB,128GB,256GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-matepad-108.jpg
Huawei Mate 20 lite|||Released 2018, September|||172g, 7.6mm thickness|||Android 8.1, up to Android 10, EMUI 10.0|||64GB storage, microSDXC|||6.3"|||1080x2340 pixels|||20|||MP|||1080p|||4/6|||GB RAM|||Kirin 710|||3750|||mAh|||Li-Ion|||2|||Sapphire Blue, Black, Platinum gold|||64GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-20-lite-r1.jpg
Huawei P10 Lite|||Released 2017, March|||146g, 7.2mm thickness|||Android 7.0, up to Android 8.0, EMUI 8|||32GB/64GB storage, microSDXC|||5.2"|||1080x1920 pixels|||12|||MP|||1080p|||3/4|||GB RAM|||Kirin 658|||3000|||mAh|||Li-Po|||2|||Pearl White, Graphite Black, Platinum Gold, Sapphire Blue|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p10-lite.jpg
Huawei MediaPad M3 Lite 10|||Released 2017, June|||310g, 7.1mm thickness|||Android 7.0, EMUI 5.1|||16GB/32GB/64GB storage, microSDXC|||10.1"|||1200x1920 pixels|||8|||MP|||1080p|||3/4|||GB RAM|||Snapdragon 435|||6660|||mAh|||Li-Ion|||1|||Gold, white, space grey|||16GB,32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m3-10-lite.jpg
Huawei Watch 2 Classic|||Released 2017, May|||60.5g, 12.6mm thickness|||Android Wear OS 2.1|||4GB 768MB RAM storage, no card slot|||1.2"|||390x390 pixels|||MISSING|||MISSING|||No video recorder|||768|||MB RAM|||Snapdragon Wear 2100|||420|||mAh|||Li-Ion|||1|||Titanium Grey|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-watch-2-active.jpg
Huawei G5520|||Released 2011, June|||12.7mm thickness|||Feature phone|||microSDHC slot|||2.4"|||240x320 pixels|||1.3|||MP|||240p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||2|||Black, White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g5520.jpg
Huawei T330|||Released 2008, Q3|||MISSING|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-t330.jpg
Huawei Y5p|||Released 2020, May 06|||144g, 8.4mm thickness|||Android 10, EMUI 10.1|||32GB storage, microSDXC|||5.45"|||720x1440 pixels|||8|||MP|||1080p|||2|||GB RAM|||Helio P22|||3020|||mAh|||Li-Po|||2|||Mint Green, Midnight Black, Phantom Blue|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y5p.jpg
Huawei Y6 (2019)|||Released 2019, March 02|||150g, 8mm thickness|||Android 9.0, EMUI 9.1|||32GB storage, microSDXC|||6.09"|||720x1560 pixels|||13|||MP|||1080p|||2|||GB RAM|||Helio A22|||3020|||mAh|||Li-Ion|||2|||Midnight Black, Sapphire Blue, Amber Brown|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y6-2019-.jpg
Huawei Ascend G620s|||Released 2014, November|||160g, 8.5mm thickness|||Android 4.4.2, EMUI 3|||8GB storage, microSDHC|||5.0"|||720x1280 pixels|||8|||MP|||720p|||1|||GB RAM|||Snapdragon 410|||2000|||mAh|||Li-Po|||1|||Black, White|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g620s.jpg
Huawei Ascend W1|||Released 2013, January|||130g, 10.5mm thickness|||Microsoft Windows Phone 8|||4GB 512MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon 400|||1950|||mAh|||Li-Ion|||1|||Blue, red, black, white|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-w1.jpg
Huawei Ascend Y|||Released 2012, October|||125g, 11.7mm thickness|||Android 2.3|||256MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||3|||MP|||Video recorder|||256|||MB RAM|||Snapdragon S1|||1400|||mAh|||Li-Ion|||1|||Black|||120MB,256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y.jpg
Huawei nova Y60|||Released 2021, September 07|||185g, 9.2mm thickness|||Android 10, EMUI 11, no Google Play Services|||64GB storage, microSDXC|||6.6"|||720x1600 pixels|||13|||MP|||1080p|||4|||GB RAM|||Helio P35|||5000|||mAh|||Li-Po|||2|||Midnight Black, Crush Green|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-y60.jpg
Huawei MediaPad M3 Lite 8|||Released 2017, June|||310g, 7.5mm thickness|||Android 7.0, EMUI 5.1|||16GB/32GB/64GB storage, microSDXC|||8.0"|||1200x1920 pixels|||8|||MP|||1080p|||3/4|||GB RAM|||Snapdragon 435|||4800|||mAh|||Li-Po|||1|||Gold, white, space grey|||16GB,32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m3-8-lite.jpg
Huawei Enjoy 20 Pro|||Released 2020, June 24|||192g, 8.4mm thickness|||Android 10, EMUI 10.1|||128GB storage, NM|||6.5"|||1080x2400 pixels|||48|||MP|||2160p|||6/8|||GB RAM|||Dimensity 800 5G|||4000|||mAh|||Li-Po|||2|||Magic Night Black, Dark Blue, Galaxy Silver|||128GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-20-pro.jpg
Huawei MediaPad M5 10 (Pro)|||Released 2018, April|||498g, 7.3mm thickness|||Android 8.0, EMUI 8|||64GB/128GB storage, microSDXC|||10.8"|||2560x1600 pixels|||13|||MP|||1080p|||4|||GB RAM|||Kirin 960|||7500|||mAh|||Li-Po|||1|||Space Gray, Champagne Gold|||64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m5-10.jpg
Huawei MatePad 5G|||Released 2020, October 13|||460g, 7.5mm thickness|||Android 10, EMUI 10.1|||128GB storage, microSDXC|||10.4"|||1200x2000 pixels|||8|||MP|||1080p|||6|||GB RAM|||Kirin 820 5G|||7250|||mAh|||Li-Po|||1|||White, Dark Blue|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-matepad-5g.jpg
Huawei Ascend Plus|||Released 2014, April|||136.1g, 12.7mm thickness|||Android 4.0|||microSDHC slot|||4.0"|||MISSING|||5|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1700|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-h881c-ascend-plus.jpg
Huawei Ascend P1 LTE|||Released 2012, October|||135g, 9.9mm thickness|||Android 4.0|||4GB 1GB RAM storage, microSDHC slot|||4.3"|||540x960 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||2000|||mAh|||Li-Po|||1|||Metallic black, Ceramic white, Soft pink|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-p1-lte.jpg
Huawei Ascend Y320|||Released 2013, December|||123g, 11.1mm thickness|||Android 4.2|||4GB 512MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||2|||MP|||Video recorder|||512|||MB RAM|||MT6572|||1350|||mAh|||Li-Ion|||1|||Black, White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y320.jpg
Huawei P Smart S|||Released 2020, June 09|||163g, 7.8mm thickness|||Android 10, EMUI 10.1|||128GB storage, NM|||6.3"|||1080x2400 pixels|||48|||MP|||1080p|||4|||GB RAM|||Kirin 710F|||4000|||mAh|||Li-Po|||2|||Breathing Crystal, Midnight Black|||128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-10s.jpg
Huawei U5900s|||Released 2011, May|||112g, 11.8mm thickness|||Feature phone|||10MB storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||Black|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u5900s.jpg
Huawei Ascend W2|||Released 2013, December|||160g, 9.9mm thickness|||Microsoft Windows Phone 8|||8GB storage, microSDHC|||4.3"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon 400|||1700|||mAh|||Li-Ion|||1|||Black, Blue, Red, Yellow|||8GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/Huawei-Ascend-W2.jpg
Huawei IDEOS S7 Slim|||Released 2011, April|||440g, 12.5mm thickness|||Android 2.2|||8GB storage, microSDHC|||7.0"|||480x800 pixels|||3|||MP|||480p|||512|||MB RAM|||Snapdragon|||3250|||mAh|||Li-Ion|||1|||Black|||8GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ideos-s7-slim.jpg
Huawei Y6|||Released 2015, July|||125g, 8.5mm thickness|||Android 5.1, EMUI 3.1|||8GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||720p|||1/2|||GB RAM|||Snapdragon 210|||2200|||mAh|||Li-Po|||2|||White, Black, Gold|||8GB|||1GB,2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-4a.jpg
Huawei Ascend D quad|||Released 2012, August|||130g, 8.9mm thickness|||Android 4.0|||8GB storage, microSDHC|||4.5"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Huawei K3V2|||1800|||mAh|||Li-Ion|||1|||Metallic black, Ceramic white|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-d-quad-new.jpg
Huawei G7 Plus|||Released 2015, November|||167g, 7.5mm thickness|||Android 5.1, up to 6.0, EMUI 3.1|||32GB storage, microSDXC|||5.5"|||1080x1920 pixels|||13|||MP|||1080p|||3|||GB RAM|||Snapdragon 615|||3000|||mAh|||Li-Ion|||2|||Gray, Silver, Gold|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g7-plus.jpg
Huawei Watch GT 2e|||Released 2020, April 20|||43g, 10.8mm thickness|||Proprietary OS|||4GB 16MB RAM storage, no card slot|||1.39"|||454x454 pixels|||MISSING|||MISSING|||MISSING|||16|||MB RAM|||MISSING|||455|||mAh|||Li-Ion|||1|||Graphite Black, Lava Red, Mint Green, Icy White|||4GB|||16MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-watch-gt2e-new.jpg
Huawei P40|||Released 2020, April 07|||175g, 8.5mm thickness|||Android 10, EMUI 10.1|||128GB/256GB storage, NM|||6.1"|||1080x2340 pixels|||50|||MP|||2160p|||6/8|||GB RAM|||Kirin 990 5G|||3800|||mAh|||Li-Po|||2|||Silver Frost, Blush Gold, Deep Sea Blue, Ice White, Black|||128GB,256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p40.jpg
Huawei Y9 (2018)|||Released 2018, April|||170g, 7.9mm thickness|||Android 8.0, EMUI 8|||32GB/64GB/128GB storage, microSDXC|||5.93"|||1080x2160 pixels|||16|||MP|||1080p|||3/4|||GB RAM|||Kirin 659|||4000|||mAh|||Li-Ion|||2|||Black, Gold, Blue|||32GB,64GB,128GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y9-2018-.jpg
Huawei MediaPad M6 Turbo 8.4|||Released 2019, September|||340g, 8.2mm thickness|||Android 9.0, EMUI 9.1|||128GB storage, microSDXC|||8.4"|||2560x1600 pixels|||13|||MP|||1080p|||6|||GB RAM|||Kirin 980|||6100|||mAh|||Li-Po|||1|||Phantom Red, Phantom Blue|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m6-turbo.jpg
Huawei Ascend Y100|||Released 2012, May|||100g, 10.9mm thickness|||Android 2.3|||256MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||3|||MP|||480p|||256|||MB RAM|||Snapdragon S1|||1050|||mAh|||Li-Ion|||1|||Black, White|||256MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y100.jpg
Huawei Fusion U8652|||Released 2012, March|||117.1g, 11.9mm thickness|||Android 2.3.3|||256MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||3|||MP|||Video recorder|||256|||MB RAM|||MISSING|||1400|||mAh|||Li-Ion|||1|||Black|||256MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/att-fusion.jpg
Huawei P10 Plus|||Released 2017, April|||165g, 7mm thickness|||Android 7.0, up to Android 9.0, EMUI 9.1|||64GB/128GB storage, microSDXC|||5.5"|||1440x2560 pixels|||20|||MP|||2160p|||4/6|||GB RAM|||Kirin 960|||3750|||mAh|||Li-Ion|||2|||Ceramic White, Dazzling Blue, Dazzling Gold, Graphite Black, Mystic Silver, Rose Gold, Greenery|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p10-plus-r1.jpg
Huawei Ascend P6 S|||Released 2014, January|||120g, 6.5mm thickness|||Android 4.2.2, up to 4.4.2, EMUI 2|||16GB storage, no card slot|||4.7"|||720x1280 pixels|||8|||MP|||1080p|||2|||GB RAM|||MISSING|||2000|||mAh|||Li-Po|||2|||Black, White|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-p6s.jpg
Huawei Y6p|||Released 2020, May 06|||185g, 9mm thickness|||Android 10, EMUI 10.1|||32GB/64GB storage, microSDXC|||6.3"|||720x1600 pixels|||13|||MP|||1080p|||3/4|||GB RAM|||Helio P22|||5000|||mAh|||Li-Po|||2|||Phantom Purple, Emerald Green, Midnight Black|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y6p.jpg
Huawei Enjoy 20 Plus 5G|||Released 2020, September 10|||197g, 9mm thickness|||Android 10, EMUI 10.1|||128GB storage, NM|||6.63"|||1080x2400 pixels|||48|||MP|||2160p|||6/8|||GB RAM|||Dimensity 720 5G|||4200|||mAh|||Li-Po|||2|||Black, Blue, Green, Pink|||128GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-20-plus.jpg
Huawei Y3II|||Released 2016, June|||150g, 9.9mm thickness|||Android 5.1, EMUI 3.1|||8GB storage, microSDHC|||4.5"|||480x854 pixels|||5|||MP|||1080p|||1|||GB RAM|||MT6735M|||2100|||mAh|||Li-Po|||2|||Obsidian Black, Arctic White, Sand Gold, Rose Pink, Sky Blue|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y3-2.jpg
Huawei G6609|||Released 2012, September|||98g, 11.5mm thickness|||Feature phone|||microSDHC slot|||2.4"|||320x240 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||1|||Gray, Brown|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g6609.jpg
Huawei Y9a|||Released 2020, September 12|||197g, 9mm thickness|||Android 10, EMUI 10.1|||128GB storage, NM|||6.63"|||1080x2400 pixels|||64|||MP|||2160p|||6/8|||GB RAM|||MT6769V|||4300|||mAh|||Li-Po|||2|||Space Silver, Sakura Pink, Midnight Black|||128GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y9a.jpg
Huawei MatePad T8|||Released 2020, May 19|||310g, 8.6mm thickness|||Android 10, EMUI 10, no Google Play Services|||16GB/32GB storage, microSDXC|||8.0"|||800x1280 pixels|||5|||MP|||1080p|||2|||GB RAM|||MT8768|||5100|||mAh|||Li-Po|||1|||Deepsea Blue|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-t8.jpg
Huawei Mate 20|||Released 2018, November|||188g, 8.3mm thickness|||Android 9.0, EMUI 9.1|||64GB/128GB storage, NM|||6.53"|||1080x2244 pixels|||16|||MP|||2160p|||4/6|||GB RAM|||Kirin 980|||4000|||mAh|||Li-Po|||2|||Midnight Blue, Twilight, Black, Emerald Green, Pink Gold|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-20-.jpg
Huawei Mate 9 Pro|||Released 2017, January|||169g, 7.5mm thickness|||Android 7.0, up to Android 9.0, EMUI 9.1|||64GB/128GB storage, no card slot|||5.5"|||1440x2560 pixels|||20|||MP|||2160p|||4/6|||GB RAM|||Kirin 960|||4000|||mAh|||Li-Po|||2|||Haze Gold, Titanium Grey|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-9-pro.jpg
Huawei U3100|||Released 2010|||90g, 13mm thickness|||Feature phone|||10MB storage, microSDHC slot|||2.0"|||240x320 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u3100.jpg
Huawei P20 Pro|||Released 2018, April 06|||180g, 7.8mm thickness|||Android 8.1, planned upgrade to 10, EMUI 9.1|||64GB/128GB/256GB storage, no card slot|||6.1"|||1080x2240 pixels|||40|||MP|||2160p|||6/8|||GB RAM|||Kirin 970|||4000|||mAh|||Li-Po|||2|||Black, Gold|||64GB,128GB,256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p20-pro-.jpg
Huawei Y9s|||Released 2019, November 08|||206g, 8.8mm thickness|||Android 9.0, EMUI 9.1|||128GB storage, microSDXC|||6.59"|||1080x2340 pixels|||48|||MP|||1080p|||6|||GB RAM|||Kirin 710F|||4000|||mAh|||Li-Po|||2|||Midnight Black, Breathing Crystal, Phantom Purple|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y9s.jpg
Huawei P20 lite (2019)|||Released 2019, July|||178g, 8.3mm thickness|||Android 9.0, EMUI 9.1|||64GB/128GB storage, microSDXC|||6.4"|||1080x2310 pixels|||16|||MP|||1080p|||4|||GB RAM|||Kirin 710|||4000|||mAh|||Li-Po|||2|||Midnight Black, Crush Blue, Charming Red|||64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p20-lite-2019-.jpg
Huawei G7005|||Released 2012, September|||75g, 14.2mm thickness|||Feature phone|||microSDHC slot|||2.4"|||240x320 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g7005.jpg
Huawei Enjoy 20e|||Released 2021, November 11|||185g, 9mm thickness|||HarmonyOS 2.0, EMUI 10.1|||64GB/128GB storage, microSD|||6.3"|||720x1600 pixels|||13|||MP|||1080p|||4/6|||GB RAM|||Helio P35|||5000|||mAh|||Li-Po|||2|||Black, Green, Violet|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-20e.jpg
Huawei MediaPad 7 Vogue|||Released 2013, July|||335g, 9.5mm thickness|||Android 4.1, EMUI 1.5|||8GB storage, microSDHC|||7.0"|||600x1024 pixels|||3|||MP|||Video recorder|||1|||GB RAM|||Huawei K3V2|||4100|||mAh|||Li-Po|||1|||Black, White|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-7-vogue.jpg
Huawei Ascend P7|||Released 2014, June|||124g, 6.5mm thickness|||Android 4.4.2, up to 5.1.1, EMUI 2.3|||16GB storage, microSDXC|||5.0"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Kirin 910T|||2500|||mAh|||Li-Po|||2|||Black, white, pink|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-p7-new.jpg
Huawei Enjoy 5s|||Released 2015, December|||135g, 7.6mm thickness|||Android 5.1.1, EMUI 3.1 Lite|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||MT6753T|||2200|||mAh|||Li-Ion|||2|||Gold, Silver|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-5s.jpg
Huawei Enjoy 9|||Released 2018, December|||168g, 8.1mm thickness|||Android 8.1, EMUI 8.2|||32GB/64GB storage, microSDXC|||6.26"|||720x1520 pixels|||13|||MP|||1080p|||3/4|||GB RAM|||Snapdragon 450|||4000|||mAh|||Li-Po|||2|||Black, Red, Aurora Blue, Aurora Purple|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-9.jpg
Huawei Ascend Mate7 Monarch|||Released 2015, March|||185g, 7.9mm thickness|||Android 4.4, EMUI 3|||64GB storage, microSDXC|||6.0"|||1080x1920 pixels|||13|||MP|||1080p|||3|||GB RAM|||Kirin 925|||4100|||mAh|||Li-Po|||2|||Obsidian black, Moonlight silver, Amber gold|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-mate7.jpg
Huawei Enjoy Tablet 2|||Released 2020, August 16|||450g, 7.9mm thickness|||Android 10, EMUI 10.1|||64GB/128GB storage, microSDXC|||10.1"|||1200x1920 pixels|||5|||MP|||1080p|||4|||GB RAM|||Kirin 710A|||5100|||mAh|||Li-Po|||1|||Gold, Dark Blue|||64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-tablet2.jpg
Huawei Mate 20 X (5G)|||Released 2019, July|||233g, 8.4mm thickness|||Android 9.0, EMUI 9.1|||128GB/256GB storage, NM|||7.2"|||1080x2244 pixels|||40|||MP|||2160p|||6/8|||GB RAM|||Kirin 980|||4200|||mAh|||Li-Po|||2|||Emerald Green|||128GB,256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-20x-5g-.jpg
Huawei Y360|||Released 2015, June|||118g, 10.9mm thickness|||Android 4.4.4|||4GB 512MB RAM storage, microSDHC slot|||4.0"|||480x854 pixels|||5|||MP|||720p|||512|||MB RAM|||MT6582|||1730|||mAh|||Li-Po|||2|||Black, White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y360-.jpg
Huawei Ascend P6|||Released 2013, June|||120g, 6.2mm thickness|||Android 4.2.2, up to 4.4.2, EMUI 1.6|||8GB/16GB storage, microSDXC|||4.7"|||720x1280 pixels|||8|||MP|||1080p|||2|||GB RAM|||Huawei K3V2|||2000|||mAh|||Li-Po|||2|||Black, White, Pink|||8GB,16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-p6-ofic.jpg
Huawei U7510|||Released 2009, November|||13.8mm thickness|||Feature phone|||100MB storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Blue, Violet|||100MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u7510.jpg
Huawei Y7 (2018)|||Released 2018, April|||155g, 7.8mm thickness|||Android 8.0, EMUI 8|||16GB storage, microSDXC|||5.99"|||720x1440 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 430|||3000|||mAh|||Li-Ion|||2|||Black, Gold, Blue|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y7-prime-2018.jpg
Huawei Mate 30 Pro|||Released 2019, September 26|||198g, 8.8mm thickness|||Android 10, EMUI 11, no Google Play Services|||128GB/256GB storage, NM|||6.53"|||1176x2400 pixels|||40|||MP|||2160p|||8|||GB RAM|||Kirin 990|||4500|||mAh|||Li-Po|||2|||Black, Space Silver, Cosmic Purple, Emerald Green|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate30-pro-.jpg
Huawei G8|||Released 2015, October|||167, 7.5mm thickness|||Android 5.1, up to 6.0, EMUI 3.1|||16GB/32GB storage, microSDXC|||5.5"|||1080x1920 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 615|||3000|||mAh|||Li-Ion|||2|||Black, White, Gold|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g8-.jpg
Huawei Watch 3 Pro|||Released 2021, June 11|||63g, 14mm thickness|||HarmonyOS 2.0|||16GB storage, no card slot|||1.43"|||466x466 pixels|||MISSING|||MISSING|||MISSING|||2|||GB RAM|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black, Silver|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-watch-3-pro.jpg
Huawei U8180 IDEOS X1|||Released 2011, May|||100g, 13mm thickness|||Android 2.2|||512MB 256MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||3|||MP|||240p|||256|||MB RAM|||Snapdragon S1|||1200|||mAh|||Li-Ion|||1|||Black|||512MB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ideos-x1.jpg
