model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
ZTE Axon 7 Max|||Released 2017, February|||196g, 8.2mm thickness|||Android 6, MiFavor UI 4|||16GB/64GB storage, microSDXC|||6.0"|||1080x1920 pixels|||13|||MP|||2160p|||2/4|||GB RAM|||Snapdragon 625|||4100|||mAh|||Li-Ion|||2|||Gold|||16GB,64GB|||2GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon7-max.jpg
ZTE V821|||Released 2011, June|||120g, 11.8mm thickness|||Android 2.2|||256MB storage, microSDHC slot||| |||320x240 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MT6516|||MISSING|||MISSING|||Li-Ion|||2|||Black|||256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/ZTE-V821.jpg
ZTE nubia V18|||Released 2018, March|||170g, 7.8mm thickness|||Android 7.1, up to Android 8.0|||64GB storage, microSDXC|||6.01"|||1080x2160 pixels|||13|||MP|||1080p|||4|||GB RAM|||Snapdragon 625|||4000|||mAh|||Li-Po|||2|||Black, Gold, Red|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-v18.jpg
ZTE R230|||Released 2010|||80g, 13mm thickness|||Feature phone|||10MB storage, microSDHC slot|||1.8"|||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||720|||mAh|||Li-Ion|||1|||Black|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-r230.jpg
ZTE Boost Max+|||Released 2015, July|||194.8g, 10.2mm thickness|||Android 5.1|||16GB storage, no card slot|||5.7"|||720x1280 pixels|||8|||MP|||1080p|||2|||GB RAM|||MISSING|||3400|||mAh|||Li-Ion|||1|||Gold|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-boost-max-plus.jpg
ZTE Optik|||Released 2012, February|||400g, 13.2mm thickness|||Android 3.2|||16GB storage, microSDHC|||7.0"|||800x1280 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||Snapdragon S3|||4000|||mAh|||Li-Ion|||1|||Black|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-optik.jpg
ZTE nubia X 5G|||Cancelled|||MISSING|||Android 9.0|||64GB/128GB/512GB storage, no card slot|||6.26"|||1080x2280 pixels|||24|||MP|||2160p|||6/8|||GB RAM|||Snapdragon 855|||3800|||mAh|||Li-Po|||2|||Blue Gold, Sea Blue, Black Gold, Deep Gray, Starry Night (512 GB only)|||64GB,128GB,256GB,512GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-x.jpg
ZTE Blade Q Mini|||Released 2014, January|||126g, 8.9mm thickness|||Android 4.2|||4GB 1GB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||MT6572|||1500|||mAh|||Li-Ion|||1|||White, Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-q-mini.jpg
ZTE Blade A460|||Released 2015, July|||9.4mm thickness|||Android 5.1|||8GB storage, microSDHC|||5.0"|||480x854 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||Snapdragon 210|||2200|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a460.jpg
ZTE Axon|||Released 2015, October|||169.8g, 9.4mm thickness|||Android 5.1.1|||32GB storage, no card slot|||5.5"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 801|||3000|||mAh|||Li-Ion|||1|||Ion Gold, Chromium Silver, Phthalo Blue|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon-pro-r.jpg
ZTE Maven 2|||Released 2017, July|||166g, 11mm thickness|||Android 6.0.1|||8GB storage, microSDXC|||5.0"|||480x854 pixels|||5|||MP|||720p|||1|||GB RAM|||Snapdragon 210|||2300|||mAh|||Li-Ion|||1|||Dark Gray|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-maven2.jpg
ZTE Blade V Plus|||Released 2016, February|||164g, 8.6mm thickness|||Android 5.1.1|||16GB storage, microSDHC|||5.5"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||MT6753|||3000|||mAh|||Li-Ion|||2|||Silver|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v-plus.jpg
ZTE Light Tab 3 V9S|||Released 2012, Q4|||400g, 12mm thickness|||Android 3.2|||16GB storage, no card slot|||7.0"|||800x1280 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||Snapdragon S3|||4000|||mAh|||Li-Ion|||1|||Black|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-v9s.jpg
ZTE Grand S Flex|||Released 2013, November|||130g, 8.9mm thickness|||Android 4.1|||16GB storage, no card slot|||5.0"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2300|||mAh|||Li-Ion|||1|||Black/Silver|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-grand-x-flex1.jpg
ZTE Grand S II|||Released 2014, December|||120g, 7.9mm thickness|||Android 4.2|||16GB storage, microSDHC|||5.5"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 800|||2500|||mAh|||Li-Ion|||1|||Silver|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-grand-s2.jpg
ZTE Skate Acqua|||Released 2012, Q4|||MISSING|||Android 4.0|||4GB 512MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon S1|||1600|||mAh|||Li-Ion|||1|||Black, White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/ZTE-Skate-Acqua.jpg
ZTE Grand S|||Released 2013, March|||110g, 6.9mm thickness|||Android 4.1|||16GB storage, microSDHC|||5.0"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon S4 Pro|||1780|||mAh|||Li-Ion|||1|||Black/Silver, Black/Red, Black/Blue, Black/White|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-grand-s.jpg
ZTE Open C|||Released 2014, May|||125g, 10.8mm thickness|||Firefox OS 1.3|||4GB 512MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||3|||MP|||288p|||512|||MB RAM|||Snapdragon 200|||1400|||mAh|||Li-Ion|||1|||Orange, Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-open-c-new.jpg
ZTE nubia Red Magic 6R|||Released 2021, June 02|||186g, 7.8mm thickness|||Android 11, Redmagic 4.0|||128GB/256GB storage, no card slot|||6.67"|||1080x2400 pixels|||64|||MP|||4320p|||6-12|||GB RAM|||Snapdragon 888 5G|||4200|||mAh|||Li-Po|||2|||Black, Mercury Silver, Light Blue|||128GB,256GB|||6GB,8GB,12GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-6r-new.jpg
ZTE nubia Z40 Pro|||Released 2022, March 02|||199g, 8.4mm thickness|||Android 12, MyOS 12|||128GB/256GB/1TB storage, no card slot|||6.67"|||1080x2400 pixels|||64|||MP|||4320p|||8-16|||GB RAM|||Snapdragon 8 Gen 1|||5000|||mAh|||Li-Po|||2|||Interstellar Black, Galaxy Galaxy|||128GB,256GB,512GB,1TB|||8GB,12GB,16GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z40-pro-.jpg
ZTE nubia Z9 mini|||Released 2015, April|||147g, 8.2mm thickness|||Android 5.0.2, nubia UI 2.8|||16GB storage, microSDXC|||5.0"|||1080x1920 pixels|||16|||MP|||1080p|||2|||GB RAM|||Snapdragon 615|||2900|||mAh|||Li-Ion|||2|||Black, White|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z9-mini.jpg
ZTE Blade A601|||Released 2016, July|||152g, 9.5mm thickness|||Android 6.0|||8GB storage, microSDHC|||5.0"|||720x1280 pixels|||8|||MP|||720p|||1|||GB RAM|||MISSING|||4000|||mAh|||Li-Ion|||2|||Black, Gold|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a601.jpg
ZTE Blade X1 5G|||Released 2021, January 26|||190g, 9.2mm thickness|||Android 10|||128GB storage, microSDXC|||6.5"|||1080x2340 pixels|||48|||MP|||2160p|||6|||GB RAM|||Snapdragon 765G 5G|||4000|||mAh|||Li-Ion|||1|||Dark Blue|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-x1-5g.jpg
ZTE Blade 20 Pro 5G|||Released 2021, January 04|||168g, 7.9mm thickness|||Android 10, MiFavor 10|||128GB storage, microSDXC|||6.47"|||1080x2340 pixels|||64|||MP|||2160p|||8|||GB RAM|||Snapdragon 765G 5G|||4000|||mAh|||Li-Ion|||2|||Blue|||128GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-20-pro-5g-new.jpg
ZTE Blade Vec 3G|||Released 2014, November|||7.8mm thickness|||Android 4.4.2|||8GB storage, microSDHC|||5.0"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||MT6582|||2300|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-vec-3g.jpg
ZTE Grand S3|||Released 2015, March|||9.8mm thickness|||Android 4.4|||16GB storage, microSDXC|||5.5"|||1080x1920 pixels|||16|||MP|||2160p|||3|||GB RAM|||Snapdragon 801|||3100|||mAh|||Li-Ion|||2|||Silver|||16GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-grand-s31.jpg
ZTE Blade A7 Vita|||Released 2018, December|||135g, 7.9mm thickness|||Android 8.1|||16GB/32GB storage, microSDXC|||5.45"|||720x1440 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 425|||3200|||mAh|||Li-Ion|||2|||Black, Blue|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a7-vista.jpg
ZTE nubia Red Magic Mars|||Released 2018, December|||193g, 9.9mm thickness|||Android 9.0, Redmagic 1.0|||64GB/128GB/256GB storage, no card slot|||6.0"|||1080x2160 pixels|||16|||MP|||2160p|||6-10|||GB RAM|||Snapdragon 845|||3800|||mAh|||Li-Po|||2|||Black, Red, Camouflage|||64GB,128GB,256GB|||6GB,8GB,10GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-mars.jpg
ZTE Style Q|||Released 2012|||100g, 10.3mm thickness|||Android 2.3|||microSDHC slot|||2.8"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-style-q.jpg
ZTE V96|||Released 2012, Q4|||MISSING|||Android 4.0|||16GB storage, no card slot|||10.1"|||800x1280 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||Snapdragon S4 Plus|||MISSING|||MISSING|||Li-Ion|||1|||Black|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-v96.jpg
ZTE Blade S6 Plus|||Released 2015, April|||139.3g, 7.7mm thickness|||Android 5.2, MiFavor 3|||16GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 615|||3000|||mAh|||Li-Ion|||2|||Silver|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-s6-plus.jpg
ZTE Blade V10|||Released 2019, March|||156g, 7.8mm thickness|||Android 9.0, MiFavor 9.0|||32GB/64GB storage, microSDXC|||6.3"|||1080x2280 pixels|||16|||MP|||1080p|||3/4|||GB RAM|||Helio P70|||3200|||mAh|||Li-Ion|||2|||Black, Blue, Green|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v10.jpg
ZTE nubia Z17 miniS|||Released 2017, October|||155g, 7.6mm thickness|||Android 7.1, nubia UI 5|||64GB storage, microSDXC|||5.2"|||1080x1920 pixels|||13|||MP|||2160p|||6|||GB RAM|||Snapdragon 653|||3200|||mAh|||Li-Po|||2|||Black Gold, Deep Blue, Aegean Blue|||64GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z17-minis.jpg
ZTE F928|||Released 2008, September|||100g, 17.6mm thickness|||Feature phone|||microSDHC slot||| |||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||MISSING
ZTE Blade Qlux 4G|||Released 2015, June|||154g, 10.3mm thickness|||Android 4.4.4, up to 5.0|||8GB storage, microSDHC|||4.5"|||480x854 pixels|||8|||MP|||720p|||1|||GB RAM|||MT6732M|||2200|||mAh|||Li-Ion|||2|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-qlux-4g.jpg
ZTE Open|||Released 2013, July|||12.5mm thickness|||Firefox OS 1.0|||512MB ROM storage, microSDHC slot|||3.5"|||320x480 pixels|||3|||MP|||Video recorder|||256|||MB RAM|||Snapdragon S1|||1200|||mAh|||Li-Ion|||1|||Blue, Orange|||256MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-open-ofic.jpg
ZTE Imperial II|||Released 2015, January|||143.7g, 10.2mm thickness|||Android 4.4.2|||8GB storage, microSDHC|||5.0"|||540x960 pixels|||5|||MP|||720p|||1|||GB RAM|||Snapdragon 400|||2300|||mAh|||Li-Ion|||1|||White|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-imperial-ii.jpg
ZTE Imperial|||Released 2013, June|||153.4g, 12.2mm thickness|||Android 4.1|||4GB 1GB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||MISSING|||2500|||mAh|||Li-Ion|||1|||Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-imperial.jpg
ZTE T98|||Released 2012, Q4|||MISSING|||Android 4.0|||16GB storage, no card slot|||7.0"|||768x1280 pixels|||5|||MP|||720p|||1|||GB RAM|||Nvidia Tegra 3|||MISSING|||MISSING|||Li-Ion|||1|||Black|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-t98.jpg
ZTE F233|||Released 2009, May|||90g, 18.9mm thickness|||Feature phone|||microSDHC slot|||2.0"|||176x220 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-f233.jpg
ZTE Blade A910|||Released 2016, April|||135g, 6.9mm thickness|||Android 6.0|||16GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||MT6735|||2540|||mAh|||Li-Ion|||2|||Silver, Gray, Gold|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a910.jpg
ZTE Avail|||Released 2011, December|||127g, 13mm thickness|||Android 2.3|||512MB 512MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||5|||MP|||Video recorder|||512|||MB RAM|||MISSING|||1800|||mAh|||Li-Ion|||1|||Black|||512MB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-avail.jpg
ZTE R228 Dual SIM|||Released 2011, May|||80g, 11.7mm thickness|||Feature phone|||2MB storage, microSDHC slot|||2.0"|||176x220 pixels|||1.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||2|||Black, Pink|||2MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/ZTE-G-R228.jpg
ZTE nubia N2|||Released 2017, June|||180g, 7.9mm thickness|||Android 6, nubia UI 4|||64GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||4|||GB RAM|||MT6750|||5000|||mAh|||Li-Po|||2|||Black Gold, Champagne Gold|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-n2.jpg
ZTE Libra|||Released 2011, September|||MISSING|||Android 2.1, up to 2.2|||microSD slot|||3.5"|||480x800 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||Snapdragon S1|||MISSING|||MISSING|||Li-Ion|||1|||Black, Silver|||MISSING|||MISSING|||MISSING
ZTE Light Tab V9C|||Released 2011, December|||389g, 12.6mm thickness|||Android 2.1, up to 2.2|||512MB 512MB RAM storage, microSDHC slot|||7.0"|||480x800 pixels|||2|||MP|||Video recorder|||512|||MB RAM|||MISSING|||3400|||mAh|||Li-Ion|||1|||Black|||512MB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-light-tab-v9c.jpg
ZTE Blade Q Pro|||Released 2015|||166g, 9.5mm thickness|||Android 5.0|||8GB storage, microSDHC|||4.5"|||480x854 pixels|||8|||MP|||Video recorder|||1|||GB RAM|||Spreadtrum SC7731|||1800|||mAh|||Li-Ion|||2|||Silver, Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-qpro.jpg
ZTE nubia Red Magic 7 Pro|||Released 2022, February 28|||235g, 10mm thickness|||Android 12, Redmagic 5.0|||128GB/256GB/1TB storage, no card slot|||6.8"|||1080x2400 pixels|||64|||MP|||4320p|||8-16|||GB RAM|||Snapdragon 8 Gen 1|||5000|||mAh|||Li-Po|||2|||Obsidian, Pulsar, Supernova|||128GB,256GB,512GB,1TB|||8GB,12GB,16GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-7-pro.jpg
ZTE Raise|||Released 2009, May|||146g, 12.5mm thickness|||Microsoft Windows Mobile 6.1 Professional|||microSDHC slot|||3.2"|||240x320 pixels|||5|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1250|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||MISSING
ZTE Axon 10 Pro|||Released 2019, May|||175g, 7.9mm thickness|||Android 9.0, up to Android 10, MiFavor 10.0|||128GB/256GB storage, microSDXC|||6.47"|||1080x2340 pixels|||48|||MP|||2160p|||6-12|||GB RAM|||Snapdragon 855|||4000|||mAh|||Li-Ion|||2|||Blue|||128GB,256GB|||6GB,8GB,12GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon-10-pro-4g.jpg
ZTE N910|||Released 2012, December|||MISSING|||Android 4.0|||No card slot||| |||480x800 pixels|||5|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-n910.jpg
ZTE Blade V9 Vita|||Released 2018, August|||135g, 7.6mm thickness|||Android 8.1|||16GB/32GB storage, microSDXC|||5.45"|||720x1440 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 435|||3200|||mAh|||Li-Ion|||2|||Black, Blue, Pink, Lime|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v9-vita.jpg
ZTE V9+|||Released 2011, Q3|||MISSING|||Android 2.2|||4GB 512MB RAM storage, microSDHC slot|||7.0"|||600x1024 pixels|||5|||MP|||Video recorder|||512|||MB RAM|||Snapdragon S2|||MISSING|||MISSING|||Li-Ion|||1|||Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-v9-plus.jpg
ZTE Iconic Phablet|||Released 2014, Q1|||9.4mm thickness|||Android 4.3|||8GB storage, microSDXC|||5.7"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Qualcomm|||3200|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-iconic-phablet.jpg
ZTE Blade L9|||Released 2021, October 10|||143g, 10mm thickness|||Android 11|||32GB storage, microSDXC|||5.0"|||480x960 pixels|||5|||MP|||720p|||1|||GB RAM|||Unisoc SC7731e|||2000|||mAh|||Li-Ion|||2|||Black, Blue|||32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-l9.jpg
ZTE Blade A31 Plus|||Released 2021, October 31|||9.6mm thickness|||Android 11|||32GB storage, microSDXC|||6.0"|||480x960 pixels|||5|||MP|||720p|||1|||GB RAM|||Unisoc SC9863A|||3000|||mAh|||Li-Ion|||2|||Blue, Gray|||32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a31-plus.jpg
ZTE A261|||Released 2009|||75g, 13.3mm thickness|||Feature phone|||No card slot||| |||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/ZTE-A261.jpg
ZTE Quartz|||Released 2017, April|||89g, 14.5mm thickness|||Android Wear OS 2.1|||4GB 768MB RAM storage, no card slot|||1.4"|||400x400 pixels|||MISSING|||MISSING|||No video recorder|||768|||MB RAM|||Snapdragon Wear 2100|||500|||mAh|||Li-Ion|||1|||Silver|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-quartz-r.jpg
ZTE nubia Red Magic 6s Pro|||Released 2021, September 27|||215g, 9.5mm thickness|||Android 11, Redmagic 4.5|||128GB/256GB/512GB storage, no card slot|||6.8"|||1080x2400 pixels|||64|||MP|||4320p|||12-18|||GB RAM|||Snapdragon 888+ 5G|||5050|||mAh|||Li-Po|||2|||Eclipse Black, Transparent, White|||128GB,256GB,512GB|||12GB,16GB,18GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-6s-pro-.jpg
ZTE Salute F350|||Released 2010, August|||112g, 15mm thickness|||Feature phone|||microSD slot|||2.4"|||240x320 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/verizon-wireless-salute.jpg
ZTE F101|||Released 2009|||90g, 12.6mm thickness|||Feature phone|||microSDHC slot|||2.0"|||176x220 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||White, Red, Green|||MISSING|||MISSING|||MISSING
ZTE Blade A31|||Released 2021, July 13|||166g, 8.9mm thickness|||Android 11|||32GB storage, microSDXC|||5.45"|||720x1440 pixels|||8|||MP|||720p|||2|||GB RAM|||Unisoc SC9863A|||3000|||mAh|||Li-Ion|||2|||Blue, Gray|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a31.jpg
ZTE Chorus|||Released 2011, November|||105g, 14.8mm thickness|||Feature phone|||512MB storage, microSDHC slot|||3.2"|||240x400 pixels|||2|||MP|||240p|||256|||MB RAM|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||256MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-chorus.jpg
ZTE Vital N9810|||Released 2013, June|||154g, 10mm thickness|||Android 4.1.2|||8GB storage, microSDXC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||2500|||mAh|||Li-Ion|||1|||Black/Blue|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/ste-vital-for-sprint.jpg
ZTE S30 Pro|||Released 2021, April 03|||183g, 7.8mm thickness|||Android 11, MyOS 11|||256GB storage, microSDXC|||6.67"|||1080x2400 pixels|||64|||MP|||2160p|||8|||GB RAM|||Snapdragon 768G 5G|||4200|||mAh|||Li-Ion|||2|||Black, Pink/Blue|||256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-s30-pro.jpg
ZTE nubia Red Magic 3s|||Released 2019, September|||215g, 9.7mm thickness|||Android 9.0, Redmagic 2.0|||128GB/256GB storage, no card slot|||6.65"|||1080x2340 pixels|||48|||MP|||4320p|||8/12|||GB RAM|||Snapdragon 855+|||5000|||mAh|||Li-Po|||2|||Mecha Silver, Cyber Shade, Eclipse Black|||128GB,256GB|||8GB,12GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-3s.jpg
ZTE nubia Z20|||Released 2019, August|||186g, 9mm thickness|||Android 9.0, Nubia UI|||128GB/512GB storage, no card slot|||6.42"|||1080x2340 pixels|||48|||MP|||4320p|||6/8|||GB RAM|||Snapdragon 855+|||4000|||mAh|||Li-Po|||2|||Twilight Blue, Diamond Black|||128GB,512GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z20.jpg
ZTE Blade Max View|||Released 2019|||160g, 8.1mm thickness|||Android 7.1.1, up to Android 8.1|||32GB storage, microSDXC|||6.0"|||1080x2160 pixels|||16|||MP|||1080p|||3|||GB RAM|||Snapdragon 435|||4000|||mAh|||Li-Po|||1|||Black|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-max-view-610dl.jpg
ZTE nubia Z7 mini|||Released 2014, July|||143g, 8.2mm thickness|||Android 4.4.2, nubia UI 2|||16GB storage, microSDXC|||5.0"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 801|||2300|||mAh|||Li-Ion|||2|||Black, White, Red, Green, Yellow|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z7-mini.jpg
ZTE Blade A3 (2019)|||Released 2019, April|||144g, 10.5mm thickness|||Android 9.0 Pie|||16GB/32GB storage, microSDXC|||5.0"|||480x960 pixels|||8|||MP|||720p|||1|||GB RAM|||Unisoc SC9832E|||2000|||mAh|||Li-Ion|||2|||Black, Blue|||16GB,32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a3-2019.jpg
ZTE Blade A5 (2019)|||Released 2019, May|||157g, 9.6mm thickness|||Android 9.0|||16GB storage, microSDXC|||5.45"|||720x1440 pixels|||13|||MP|||1080p|||2|||GB RAM|||Unisoc SC9863A|||2600|||mAh|||Li-Ion|||2|||Black, Blue|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a5-2019.jpg
ZTE Blade X5|||Released 2015, November|||129g, 8.9mm thickness|||Android 5.1|||8GB storage, microSDHC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||1|||GB RAM|||MISSING|||2400|||mAh|||Li-Ion|||2|||Black, Yellow|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-x5.jpg
ZTE nubia Z17 lite|||Released 2017, September|||168g, 7.6mm thickness|||Android 7.1, nubia UI 5|||64GB storage, no card slot|||5.5"|||1080x1920 pixels|||13|||MP|||2160p|||6|||GB RAM|||Snapdragon 653|||3200|||mAh|||Li-Ion|||2|||Black, Black/Gold, Blue|||64GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z17-lite.jpg
ZTE F103|||Released 2009|||90g, 12.6mm thickness|||Feature phone|||microSDHC slot|||2.0"|||176x220 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black, Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-f103.jpg
