model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
LG L80 Dual|||Released 2014, May|||9.7mm thickness|||Android 4.4.2|||4GB 1GB RAM storage, microSDHC slot|||5.0"|||480x800 pixels|||5|||MP|||480p|||1|||GB RAM|||Snapdragon 200|||2540|||mAh|||Li-Ion|||2|||White, Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l80-dual.jpg
LG Optimus G Pro E985|||Released 2013, April|||172g, 9.4mm thickness|||Android 4.1.2, up to 4.4.2, LG Optimus UI 3|||16GB/32GB storage, microSDXC|||5.5"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon S4 Pro|||3140|||mAh|||Li-Ion|||1|||Black, White|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-g-pro.jpg
LG G Flex2|||Released 2015, February|||152g, 9.4mm thickness|||Android 5.0.1, up to 6.0.1|||16GB/32GB storage, microSDXC|||5.5"|||1080x1920 pixels|||13|||MP|||2160p|||2/3|||GB RAM|||Snapdragon 810|||3000|||mAh|||Li-Po|||1|||Platinum Silver, Flamenco Red|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-flex2.jpg
LG GB280|||Released 2010, April|||94g, 15.7mm thickness|||Feature phone|||6MB storage, microSD slot|||2.0"|||176x220 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||6MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gb280.jpg
LG GD330|||Released 2009, July|||102g, 11.9mm thickness|||Feature phone|||20MB storage, microSDHC slot|||2.2"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gd330.jpg
LG GU285|||Released 2010, September|||105g, 14.9mm thickness|||Feature phone|||20MB storage, microSDHC slot|||2.0"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black, Silver, White & Red, White & Pink, Light Silver|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gu285-popcorn.jpg
LG KB775 Scarlet|||Released 2009, April|||110g, 13.2mm thickness|||Feature phone|||70MB storage, microSDHC slot|||3.0"|||240x400 pixels|||3|||MP|||240p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black, Dark Red|||70MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kb775.jpg
LG KP130|||Released 2008|||13.4mm thickness|||Feature phone|||1MB storage, no card slot|||1.5"|||128x128 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||MISSING|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp130.jpg
LG GB250|||Released 2009|||16.9mm thickness|||Feature phone|||22MB storage, microSDHC slot|||2.0"|||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||22MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gb250.jpg
LG Optimus M+ MS695|||Released 2012, April|||119g, 9.9mm thickness|||Android 2.3|||4GB 512MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||5|||MP|||480p|||512|||MB RAM|||Snapdragon S1|||1300|||mAh|||Li-Ion|||1|||Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-m-plus.jpg
LG G8000|||Released 2003, Q1|||120g, 23mm thickness|||Feature phone|||No card slot||| |||176x220 pixels, 10 lines|||0.1|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||810|||mAh|||Li-Ion|||1|||Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgg8000.gif
LG GS107|||Released 2010, May|||70g, 12.9mm thickness|||Feature phone|||1MB storage, no card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gs107.jpg
LG G3 S|||Released 2014, August|||134g, 10.3mm thickness|||Android 4.4.2, up to 5.0.2|||8GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2540|||mAh|||Li-Ion|||1|||Metallic Black, Silk White, Shine Gold|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g3-beat.jpg
LG A140|||Released 2011, Q1|||80g, 11.6mm thickness|||Feature phone|||10MB storage, no card slot|||1.7"|||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||670|||mAh|||Li-Ion|||1|||Black|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-a140.jpg
LG G Pad II 10.1|||Released 2015, September|||489g, 7.8mm thickness|||Android 5.1.1|||16GB storage, microSDXC|||10.1"|||1920x1200 pixels|||5|||MP|||Video recorder|||2|||GB RAM|||Snapdragon 800|||7400|||mAh|||Li-Ion|||1|||Brilliant Bronze|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-ii-101-.jpg
LG B2250|||Released 2005, Q3|||85g, 17mm thickness|||Feature phone|||No card slot|||1.8"|||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-b2250.gif
LG Zero|||Released 2015, October|||150g, 7.4mm thickness|||Android 5.1.1, upgradаble to 6.0|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||1/2|||GB RAM|||Snapdragon 410|||2050|||mAh|||Li-Ion|||1|||Gold, Silver, Blue, Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-class-f620.jpg
LG Optimus M|||Released 2010, November|||153g, 16mm thickness|||Android 2.2|||150MB storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||1|||Gray|||150MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-m.jpg
LG KF510|||Released 2008, April|||91g, 10.9mm thickness|||Feature phone|||16MB storage, microSD slot|||2.2"|||240x320 pixels|||3|||MP|||240p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Stardust Dark Grey, Sunset Red|||16MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kf510.jpg
LG G1800|||Released 2004, Q4|||78g, 17mm thickness|||Feature phone|||64MB storage, no card slot|||1.6"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||720|||mAh|||Li-Ion|||1|||MISSING|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgg1800.gif
LG Optimus Mach LU3000|||Released 2010, December|||140g, 12.9mm thickness|||Android 2.2|||8GB storage, microSDHC|||3.8"|||480x800 pixels|||5|||MP|||1080p|||MISSING|||MISSING|||TI OMAP 3630|||1500|||mAh|||Li-Ion|||1|||Black, white|||8GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-lu3000.jpg
LG B2100|||Released 2005, Q2|||73g, 16mm thickness|||Feature phone|||1.3MB storage, no card slot|||1.5"|||128x128 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||MISSING|||1MB|||3MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-b2100.gif
LG G7070|||Released 2003, Q2|||95g, 22mm thickness|||Feature phone|||1.3MB storage, no card slot||| |||128x160 pixels, 7 lines|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||720|||mAh|||Li-Ion|||1|||MISSING|||1MB|||3MB|||https://fdn2.gsmarena.com/vv/bigpic/lgg7070.gif
LG Optimus 3D P920|||Released 2011, July|||168g, 11.9mm thickness|||Android 2.2, 2.3, up to 4.0|||8GB storage, microSDHC|||4.3"|||480x800 pixels|||5|||MP|||1080p|||512|||MB RAM|||TI OMAP 4430|||1500|||mAh|||Li-Ion|||1|||Black, White|||8GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-3d-p920.jpg
LG L5100|||Released 2004, Q3|||120g, 26mm thickness|||Feature phone|||27MB storage, no card slot||| |||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||Blue silver|||27MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgl5100.gif
LG Optimus F3|||Released 2013, June|||113.4g, 10.1mm thickness|||Android 4.1.2|||4GB 1GB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2460|||mAh|||Li-Ion|||1|||Purple, Titanium, Black (T-Mobile)|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-f3.jpg
LG KM330|||Released 2009, April|||84g, 13.8mm thickness|||Feature phone|||90MB storage, microSDHC slot|||2.0"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||MISSING|||90MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-km330.jpg
LG G5400|||Released 2003, Q2|||85g, 22mm thickness|||Feature phone|||1.3MB storage, no card slot||| |||128x160 pixels, 7 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||Silver, Red, Blue|||1MB|||3MB|||https://fdn2.gsmarena.com/vv/bigpic/lgg5400.gif
LG G7100|||Released 2003, Q2|||93g, 24mm thickness|||Feature phone|||1.3MB storage, no card slot||| |||120x160 pixels, 7 lines|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||Silver, Red, Blue|||1MB|||3MB|||https://fdn2.gsmarena.com/vv/bigpic/lgg7100.gif
LG G3 A|||Released 2014, August|||146.8g, 9.8mm thickness|||Android 4.4.2|||32GB storage, microSDXC|||5.2"|||1080x1920 pixels|||13|||MP|||Video recorder|||2|||GB RAM|||Snapdragon 800|||2610|||mAh|||Li-Ion|||1|||White, Titanium|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g3-1.jpg
LG BL40 New Chocolate|||Released 2009, September|||129g, 10.9mm thickness|||Feature phone|||1.1GB storage, microSDHC slot|||4.01"|||345x800 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||1GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-bl40.jpg
LG U830|||Released 2006, October|||93g, 14.8mm thickness|||Feature phone|||180MB storage, no card slot|||2.2"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||970|||mAh|||Li-Ion|||1|||Black|||180MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-u830.gif
LG GD510 Pop|||Released 2009, October|||87g, 11.2mm thickness|||Feature phone|||42MB storage, microSDHC slot|||3.0"|||240x400 pixels|||3|||MP|||240p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Silver, Black, Twiilght|||42MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gd510.jpg
LG A120|||Released 2010, December|||72.5g, 12mm thickness|||Feature phone|||1MB storage, no card slot|||1.77"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-a120.jpg
LG Optimus Vu F100S|||Released 2012, March|||168g, 8.5mm thickness|||Android 2.3.5, up to 4.1.2|||32GB storage, no card slot|||5.0"|||768x1024 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S3|||2080|||mAh|||Li-Ion|||1|||Black, White|||32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-vu.jpg
LG HB620T|||Released 2008, May|||110g, 17.9mm thickness|||Feature phone|||100MB storage, microSDHC slot|||2.0"|||320x240 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||100MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-hb620t.jpg
LG U8290|||Released 2006, Q2|||125g, 24.5mm thickness|||Feature phone|||20MB storage, microSD slot||| |||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1400|||mAh|||Li-Po|||1|||MISSING|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-u8290.gif
LG GW910|||Released 2011, Q1|||11.2mm thickness|||Microsoft Windows Phone 7|||8GB storage, no card slot|||3.5"|||480x800 pixels|||5|||MP|||720p|||MISSING|||MISSING|||Snapdragon S1|||1500|||mAh|||Li-Ion|||1|||Black|||8GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-e900-optimus-7.jpg
LG Intuition VS950|||Released 2012, September|||168.1g, 8.4mm thickness|||Android 4.0.4|||32GB storage, no card slot|||5.0"|||768x1024 pixels|||8|||MP|||1080p|||1|||GB RAM|||MISSING|||2080|||mAh|||Li-Po|||1|||Black, White|||32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-intuition-optimus-vu-verizon-vs950.jpg
LG Optimus Chat C550|||Released 2011, March|||122g, 16mm thickness|||Android 2.2|||140MB storage, microSDHC slot|||2.8"|||320x480 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||1|||Black, silver, blue, red, pink|||140MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/LG-Optimus-Chat-C550.jpg
LG GD310 |||Released 2010, February|||112g, 15.5mm thickness|||Feature phone|||128MB storage, microSDHC slot|||2.4"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||White, Black, Pink|||128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gd310.jpg
LG GW520|||Released 2009, August|||125.5g, 15.9mm thickness|||Feature phone|||40MB storage, microSDHC slot|||2.8"|||240x400 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Blue on Black, Red on Black, Silver, Pearl White|||40MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gv520.jpg
LG S5100|||Released 2005, October|||95g, 23mm thickness|||Feature phone|||64MB storage, no card slot||| |||128x160 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-s5100.gif
LG C320 InTouch Lady|||Released 2010, November|||106g, 16.4mm thickness|||Feature phone|||60MB storage, microSDHC slot|||2.4"|||320x240 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black, White, Pink, Orange|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/LG-C320-InTouch-Lady.jpg
LG K11 Plus|||Released 2018, July|||162g, 8.7mm thickness|||Android 7.1.2, up to Android 8.1|||16GB/32GB storage, microSDXC|||5.3"|||720x1280 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||MT6750|||3000|||mAh|||Li-Ion|||2|||Moroccan Blue, Terra Gold, Black|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k11-plus.jpg
LG Optimus T|||Released 2010, December|||129g, 13.3mm thickness|||Android 2.2|||170MB storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||1|||Burgundy, Titanium|||170MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-t.jpg
LG Velvet|||Released 2020, July 31|||180g, 7.9mm thickness|||Android 10, up to Android 11, LG UX 10|||128GB storage, microSDXC|||6.8"|||1080x2460 pixels|||48|||MP|||2160p|||6|||GB RAM|||Snapdragon 845|||4300|||mAh|||Li-Po|||2|||Black, Aurora Silver|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-velvet-4g.jpg
LG M4300|||Released 2005, Q1|||110g, 25mm thickness|||Feature phone|||miniSD slot||| |||176x220 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1300|||mAh|||Li-Ion|||1|||MISSING|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-m4300.gif
LG CU515|||Released 2007, October|||95g, 18mm thickness|||Feature phone|||55MB storage, microSDHC slot|||2.0"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||55MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-cu515.jpg
LG KP502 Cookie|||Released 2009, June|||89g, 11.9mm thickness|||Feature phone|||48MB storage, microSDHC slot|||3.0"|||240x400 pixels|||3|||MP|||240p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black, Purple|||48MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp502-cookie.jpg
LG GW370 Rumour Plus|||Released 2010, October|||119g, 15.3mm thickness|||Feature phone|||80MB storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Blue on Black, Red on Black|||80MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gw370-rumour-plus.jpg
LG Wink 3G T320|||Released 2010, August|||92.5g, 11.9mm thickness|||Feature phone|||30MB storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black&Red, Black&Titan Silver, Black&Pink, Black&Aqua Blue|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-wink-3g-T320.jpg
LG F2250|||Released 2005, Q3|||90g, 23mm thickness|||Feature phone|||No card slot||| |||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||1|||MISSING|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-f2250.gif
LG Optimus G E970|||Released 2012, November|||147.1g, 8.4mm thickness|||Android 4.0, up to 4.1.2|||16GB storage, microSDXC|||4.7"|||768x1280 pixels|||8|||MP|||1080p|||2|||GB RAM|||Snapdragon S4 Pro|||2100|||mAh|||Li-Po|||1|||Black|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-g-e970.jpg
LG K7 (2017)|||Released 2017, May|||143g, 8.1mm thickness|||Android 6.0.1|||8GB/16GB storage, microSDHC|||5.0"|||480x854 pixels|||8|||MP|||720p|||1/2|||GB RAM|||MT6737M|||2500|||mAh|||Li-Ion|||2|||Titan, Brown|||8GB,16GB|||1GB,2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k7-2017.jpg
LG KP170|||Released 2009|||72g, 13.9mm thickness|||Feature phone|||4MB storage, no card slot|||1.77"|||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Silver|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp170.jpg
LG Nexus 4 E960|||Released 2012, November|||139g, 9.1mm thickness|||Android 4.2, up to 5.1|||8GB/16GB storage, no card slot|||4.7"|||768x1280 pixels|||8|||MP|||1080p|||2|||GB RAM|||Snapdragon S4 Pro|||2100|||mAh|||Li-Po|||1|||Black, White|||8GB,16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-nexus-4-new.jpg
LG Optimus Q LU2300|||Released 2010, May|||157g, 14.3mm thickness|||Android 2.1, up to 2.2|||3GB storage, microSDHC slot|||3.5"|||480x800 pixels|||5|||MP|||Video recorder|||MISSING|||MISSING|||Snapdragon S1|||1500|||mAh|||Li-Ion|||1|||Black|||3GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-lu2300-ofic.jpg
LG Optimus F7|||Released 2013, June|||133.2g, 9.6mm thickness|||Android 4.1.2|||8GB storage, microSDHC|||4.7"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||MISSING|||2540|||mAh|||Li-Ion|||1|||Black, White|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-f7.jpg
LG Lucid 3 VS876|||Released 2014, April|||123.9g, 9.9mm thickness|||Android 4.4.2|||8GB storage, microSDXC|||4.7"|||540x960 pixels|||5|||MP|||1080p|||1|||GB RAM|||MISSING|||2440|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-lucid-3.jpg
LG F2400|||Released 2005, Q2|||85g, 23mm thickness|||Feature phone|||4MB storage, no card slot||| |||128x160 pixels, 7 lines|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||MISSING|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-f2400.gif
LG Optimus L9 II|||Released 2013, October|||120g, 9mm thickness|||Android 4.1.2, upgradаble to 4.4.2|||8GB storage, microSDHC|||4.7"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2150|||mAh|||Li-Ion|||1|||White, Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l9-ii-new.jpg
LG Optimus Slider|||Released 2011, October|||15mm thickness|||Android 2.3|||512MB RAM storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||Video recorder|||512|||MB RAM|||MISSING|||1500|||mAh|||Li-Ion|||1|||Black|||512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-slider-ls700.jpg
LG KS660|||Released 2009, May|||110g, 15mm thickness|||Feature phone|||85MB storage, microSDHC slot|||3.0"|||240x400 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||2|||Black|||85MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ks660.jpg
LG T385|||Released 2012, Q3|||10.7mm thickness|||Feature phone|||50MB 128MB ROM 64MB RAM storage, microSDHC slot|||3.2"|||240x320 pixels|||2|||MP|||144p|||64|||MB RAM|||MISSING|||950|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-t385.jpg
LG G5500|||Released 2003, Q4|||81g, 21mm thickness|||Feature phone|||350 KB storage, no card slot||| |||128x160 pixels, 6 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||MISSING|||350KB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgg5500.gif
LG Optimus One P500|||Released 2010, October|||129g, 13.3mm thickness|||Android 2.2, up to 2.3|||170MB 512MB RAM storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||480p|||512|||MB RAM|||Snapdragon S1|||1500|||mAh|||Li-Ion|||1|||Black, wine, titan, blue, silver, purple|||170MB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-p500-optimus-one.jpg
LG S310|||Released 2010, November|||86g, 10.5mm thickness|||Feature phone|||15MB storage, microSDHC slot|||2.2"|||176x220 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black, White|||15MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-s310.jpg
LG Q60|||Released 2019, May|||172g, 8.7mm thickness|||Android 9.0, LG UX 7|||64GB storage, microSDXC|||6.26"|||720x1520 pixels|||16|||MP|||1080p|||3|||GB RAM|||Helio P22|||3500|||mAh|||Li-Ion|||2|||New Moroccan Blue, Aurora Black|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-q60-.jpg
LG Lucid2 VS870|||Released 2013, April|||129g, 9.8mm thickness|||Android 4.1.2|||8GB storage, microSDXC|||4.3"|||540x960 pixels|||5|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||2150|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-lucid2-vs870.jpg
LG GB130|||Released 2009|||15.6mm thickness|||Feature phone|||64MB storage, no card slot|||2.0"|||120x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gb130.jpg
LG G Pad 8.3|||Released 2013, October|||338g, 8.3mm thickness|||Android 4.2.2, up to 5.0|||16GB storage, microSDXC|||8.3"|||1200x1920 pixels|||5|||MP|||1080p|||2|||GB RAM|||Snapdragon 600|||4600|||mAh|||Li-Po|||1|||Black, White|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-83.jpg
LG Optimus F3Q|||Released 2014, February|||159.9g, 14mm thickness|||Android 4.1.2|||4GB 1GB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||Snapdragon 400|||2460|||mAh|||Li-Ion|||1|||Blue|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-f3q-new.jpg
LG CT810 Incite|||Released 2009, Q2|||119.9g, 14mm thickness|||Microsoft Windows Mobile 6.1 Professional|||128MB RAM storage, microSDHC slot|||3.0"|||240x400 pixels|||3|||MP|||Video recorder|||128|||MB RAM|||MSM7201A|||1030|||mAh|||Li-Ion|||1|||MISSING|||128MB,256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-incite.jpg
LG GB106|||Released 2009, March|||70g, 14.6mm thickness|||Feature phone|||1MB storage, no card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black, White|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gb106.jpg
LG G3100|||Released 2004, Q2|||83g, 20.5mm thickness|||Feature phone|||No card slot||| |||128x96 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgg3100.gif
LG Optimus S|||Released 2010, December|||130g, 13mm thickness|||Android 2.2|||microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||1|||Gray|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-s.jpg
