model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
Nokia 6630|||Released 2004, Q2|||127g, 21mm thickness|||Symbian 8.0, Series 60 v2.0 UI|||10MB storage, RS-DV-MMC slot|||2.1"|||176x208 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||TI OMAP 1710|||900|||mAh|||Li-Ion|||1|||Light Gray|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6630.gif
Nokia 3120|||Released 2004, Q2|||84g, 20mm thickness|||Feature phone|||No card slot|||1.6"|||128x128 pixels, 5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||820|||mAh|||Li-Ion|||1|||Lime Tree Green, Iron Blue|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no3120.gif
Nokia X100|||Released 2021, November 19|||217g, 9.1mm thickness|||Android 11|||128GB storage, microSDXC|||6.67"|||1080x2400 pixels|||48|||MP|||1080p|||6|||GB RAM|||Snapdragon 480 5G|||4470|||mAh|||Li-Po|||1|||Midnight Blue|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x100.jpg
Nokia C5 TD-SCDMA|||Released 2010, Q3|||122g, 14.6mm thickness|||Symbian 9.3, Series 60 rel. 3.2|||256MB storage, microSDHC slot|||2.4"|||240x320 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||White, Black|||256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c5-china.jpg
Nokia T20|||Released 2021, November 02|||465g (Wi-Fi), 470g (LTE), 7.8mm thickness|||Android 11|||32GB/64GB storage, microSDXC|||10.4"|||1200x2000 pixels|||8|||MP|||1080p|||3/4|||GB RAM|||Unisoc T610|||8200|||mAh|||Li-Po|||1|||Deep Ocean|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-t20-.jpg
Nokia 8000 4G|||Released 2021, January 06|||110.2g, 12.3mm thickness|||KaiOS|||4GB 512MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||MISSING|||512|||MB RAM|||Snapdragon 210|||1500|||mAh|||Li-Ion|||2|||Onyx/Black, Opal/White, Topaz/Blue, Cintrine/Gold|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-8800-4g.jpg
Nokia 7610|||Released 2004, March|||118g, 19mm thickness|||Symbian 7.0s, Series 60 v2.0 UI|||8MB storage, RS-MMC slot|||2.1"|||176x208 pixels|||1|||MP|||Video recorder|||MISSING|||MISSING|||TI OMAP 1510|||900|||mAh|||Li-Ion|||1|||Ruby and Onyx|||8MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no7610.gif
Nokia E61|||Released 2005, October|||144g, 14mm thickness|||Symbian OS 9.1, Series 60 UI|||64MB 64MB RAM storage, miniSD slot|||2.9"|||320x240 pixels|||MISSING|||MISSING|||No video recorder|||64|||MB RAM|||MISSING|||1500|||mAh|||Li-Po|||1|||Silver|||64MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e61.gif
Nokia E51 camera-free|||Released 2008, Q2|||100g, 12mm thickness|||Symbian OS 9.2, Series 60 v3.1 UI|||130MB 96MB RAM storage, microSDHC slot|||2.0"|||240x320 pixels|||MISSING|||MISSING|||No video recorder|||96|||MB RAM|||MISSING|||1050|||mAh|||Li-Ion|||1|||Black, Silver|||130MB|||96MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e51-camera-free.jpg
Nokia 220|||Released 2014, February|||83.6, 13.2mm thickness|||Feature phone|||microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Ion|||2|||Red, black, white, yellow, cyan|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-220.jpg
Nokia 1661|||Released 2009, Q2|||82g, 13.8mm thickness|||Feature phone|||8MB storage, no card slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Black, Grey|||8MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-1661.jpg
Nokia 6110|||Released 1998|||137g, 28mm thickness|||Feature phone|||No card slot||| |||5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||600|||mAh|||Li-Po|||1|||2|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6110b.gif
Nokia 114|||Released 2012, December|||80g, 14.8mm thickness|||Feature phone|||16MB storage, microSDHC slot|||1.8"|||128x160 pixels|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||2|||Black, Magenta, Cyan|||16MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-114.jpg
Nokia 206|||Released 2012, Q4|||91g, 12.4mm thickness|||Feature phone|||64MB storage, microSDHC slot|||2.4"|||240x320 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Ion|||2|||Cyan , Magenta, Yellow, Black, White|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-206.jpg
Nokia 6170|||Released 2004, Q3|||121g, 22mm thickness|||Feature phone|||2.2MB storage, no card slot|||2.0"|||128x160 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||Silver|||2MB|||2MB|||https://fdn2.gsmarena.com/vv/bigpic/no6170.gif
Nokia Asha 302|||Released 2012, March|||106g, 13.5mm thickness|||Feature phone|||100MB 256MB ROM 128MB RAM storage, microSDHC slot|||2.4"|||320x240 pixels|||3|||MP|||480p|||128|||MB RAM|||MISSING|||1320|||mAh|||Li-Ion|||1|||Dark Grey, Mid Blue, Plum Red, White, Golden Light|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-302-ofic.jpg
Nokia 6060|||Released 2005, June|||93g, 24mm thickness|||Feature phone|||3.2MB storage, no card slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||Black, Silver, Red, Blue|||3MB|||2MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6060.gif
Nokia 6070|||Released 2006, February|||88g, 18.6mm thickness|||Feature phone|||3.2MB storage, no card slot|||1.8"|||128x160 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||Silver|||3MB|||2MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6070.gif
Nokia 3660|||Released 2003, Q4|||130g, 26mm thickness|||Symbian 6.1, Series 60 v1.0 UI|||3.4MB storage, MMC slot|||2.1"|||176x208 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||Red, Blue|||3MB|||4MB|||https://fdn2.gsmarena.com/vv/bigpic/no3660.gif
Nokia X2-05|||Released 2011, December|||87.8g, 15mm thickness|||Feature phone|||64MB storage, microSDHC slot|||2.2"|||240x320 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, Silver, White, Bright Red|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x2-05.jpg
Nokia 6288|||Released 2006, September|||115g, 21mm thickness|||Feature phone|||6MB storage, miniSD slot|||2.2"|||240x320 pixels|||2|||MP|||480p|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Ion|||1|||White, Black, Red, Blue|||6MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6288.gif
Nokia C21 Plus|||Exp. release 2022, March|||178g or 191g, 8.6mm thickness|||Android 11|||32GB/64GB storage, microSDXC|||6.52"|||720x1600 pixels|||13|||MP|||1080p|||2-4|||GB RAM|||Unisoc SC9863A|||5050|||mAh|||Li-Ion|||2|||Dark Cyan, Warm Gray|||32GB,64GB|||2GB,3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c21-plus-gray.jpg
Nokia Asha 308|||Released 2012, October|||104g, 13mm thickness|||Feature phone|||20MB 128MB ROM 64MB RAM storage, microSDHC slot|||3.0"|||240x400 pixels|||2|||MP|||144p|||64|||MB RAM|||MISSING|||1110|||mAh|||Li-Ion|||2|||Black, Golden light|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-308.jpg
Nokia 220 4G|||Released 2019, July 24|||86.5g, 13.4mm thickness|||Feature phone|||24MB 16MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||0.3|||MP|||240p|||16|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||2|||Blue, Black|||24MB|||16MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-220-4g.jpg
Nokia 3.1|||Released 2018, May|||138.3g, 8.7mm thickness|||Android 8.0, up to Android 10, Android One|||16GB/32GB storage, microSDXC|||5.2"|||720x1440 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||MT6750|||2990|||mAh|||Li-Ion|||2|||Blue/Copper, Black/Chrome, White/Iron|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-31.jpg
Nokia C10|||Released 2021, June 29|||191g, 8.8mm thickness|||Android 11|||16GB/32GB storage, microSDXC|||6.52"|||720x1600 pixels|||5|||MP|||720p|||1/2|||GB RAM|||Unisoc SC7331E|||3000|||mAh|||Li-Ion|||2|||Gray, Light Purple|||16GB,32GB|||1GB,2GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c10.jpg
Nokia 6790 Surge|||Released 2009, July|||123.9g, 15.5mm thickness|||Symbian, S60 rel. 3.2|||128MB storage, microSDHC slot|||2.4"|||320x240 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||1|||Black|||128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-surge.jpg
Nokia E75|||Released 2009, April|||139g, 14.4mm thickness|||Symbian, S60 rel. 3.2|||85MB storage, microSDHC slot|||2.4"|||240x320 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Silver black, Red and Copper yellow|||85MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e75.jpg
Nokia 7230|||Released 2010, February|||100g, 14.8mm thickness|||Feature phone|||45MB storage, microSDHC slot|||2.4"|||240x320 pixels|||3|||MP|||144p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Graphite, Hot Pink|||45MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7230.jpg
Nokia 3220|||Released 2004, Q2|||86g, 18.7mm thickness|||Feature phone|||3MB storage, no card slot|||1.5"|||128x128 pixels, 5 lines|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||Red, Blue|||3MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no3220.gif
Nokia Lumia 920|||Released 2012, November|||185g, 10.7mm thickness|||Microsoft Windows Phone 8, up to 8.1|||32GB storage, no card slot|||4.5"|||768x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||2000|||mAh|||Li-Ion|||1|||Black, Gray, Red, Yellow, White|||32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-920.jpg
Nokia N-Gage QD|||Released 2004, April|||143g, 22mm thickness|||Symbian 6.1, Series 60 v1.0 UI|||3.4MB storage, MMC slot|||2.1"|||176x208 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1070|||mAh|||Li-Ion|||1|||MISSING|||3MB|||4MB|||https://fdn2.gsmarena.com/vv/bigpic/nongageqd.gif
Nokia Lumia 525|||Released 2014, January|||124g, 9.9mm thickness|||Microsoft Windows Phone 8, up to 8.1|||8GB storage, microSDXC|||4.0"|||480x800 pixels|||5|||MP|||720p|||1|||GB RAM|||MSM8227|||1430|||mAh|||Li-Ion|||1|||Black, White, Yellow, Red|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-525.jpg
Nokia C20|||Released 2021, June 06|||191g, 8.8mm thickness|||Android 11|||16GB/32GB storage, microSDXC|||6.52"|||720x1600 pixels|||5|||MP|||720p|||1/2|||GB RAM|||Unisoc SC9863A|||3000|||mAh|||Li-Ion|||2|||Sand, Dark Blue|||16GB,32GB|||1GB,2GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c20.jpg
Nokia 2323 classic|||Released 2009, August|||78g, 13.8mm thickness|||Feature phone|||4MB storage, no card slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Black|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2323-classic.jpg
Nokia 6650|||Released 2003|||141g, 25mm thickness|||Feature phone|||7MB storage, no card slot||| |||128x160 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||MISSING|||7MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6650.gif
Nokia E73 Mode|||Released 2010, June|||127.6g, 10.2mm thickness|||Symbian OS 9.3, Series 60 v3.2 UI|||250MB storage, microSDHC slot|||2.4"|||320x240 pixels|||5|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Po|||1|||Titanium|||250MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/Nokia-E73-Mode-ofic.jpg
Nokia 5|||Released 2017, July 17|||160g, 8mm thickness|||Android 7.1.1, up to Android 9.0|||16GB storage, microSDXC|||5.2"|||720x1280 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 430|||3000|||mAh|||Li-Ion|||2|||Tempered Blue, Silver, Matte Black, Copper|||16GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5n.jpg
Nokia 2720 fold|||Released 2009, September|||90.3g, 17.9mm thickness|||Feature phone|||9MB storage, no card slot|||1.8"|||120x160 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Black, Deep Red|||9MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2720-f.jpg
Nokia 5110|||Released 1998|||170g, 31mm thickness|||Feature phone|||No card slot||| |||5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||600|||mAh|||Li-Po|||1|||Xpress-On covers, 4 basic, 7 metallic|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no5110b.gif
Nokia Lumia 510|||Released 2012, November|||129g, 11.5mm thickness|||Microsoft Windows Phone 7.8|||4GB 256MB RAM storage, no card slot|||4.0"|||480x800 pixels|||5|||MP|||480p|||256|||MB RAM|||Snapdragon S1|||1300|||mAh|||Li-Ion|||1|||White, Cyan, Black, Red, Yellow|||4GB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-510.jpg
Nokia 5230|||Released 2009, November|||115g, 15.5mm thickness|||Symbian 9.4, Series 60 rel. 5|||70MB 128MB RAM storage, microSDHC slot|||3.2"|||360x640 pixels|||2|||MP|||480p|||128|||MB RAM|||MISSING|||1320|||mAh|||Li-Ion|||1|||Black, White|||70MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5230.jpg
Nokia C1|||Released 2020, December 11|||155g, 8.7mm thickness|||Android 9.0 Pie|||16GB storage, microSDXC|||5.45"|||480x960 pixels|||5|||MP|||720p|||1|||GB RAM|||MISSING|||2500|||mAh|||Li-Ion|||2|||Black, Red|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c1-.jpg
Nokia 215 4G|||Released 2020, October 17|||90.3g, 13.7mm thickness|||Feature phone|||128MB 64MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||MISSING|||MISSING|||MISSING|||64|||MB RAM|||Unisoc UMS9117|||1150|||mAh|||Li-Ion|||2|||Black, Cyan Green|||128MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-215-4g.jpg
Nokia 8800 Sirocco|||Released 2006, September|||138g, 17.5mm thickness|||Feature phone|||128MB storage, no card slot|||1.7"|||208x208 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||700|||mAh|||Li-Ion|||1|||Silver, Black, Gold Edition|||128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-8800-sirocco.gif
Nokia E52|||Released 2009, July|||98g, 9.9mm thickness|||Symbian, S60 rel. 3.2|||60MB storage, microSDHC slot|||2.4"|||240x320 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Po|||1|||Metal Grey Aluminium, Golden Aluminium, Graphite Grey, Black|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e52.jpg
Nokia 6600|||Released 2003, Q4|||122g, 24mm thickness|||Symbian 7.0s, Series 60 v2.0 UI|||6MB storage, MMC slot|||2.1"|||176x208 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||Light Gray|||6MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6600.gif
Nokia 1208|||Released 2007, May|||77g, 17.5mm thickness|||Feature phone|||4MB storage, no card slot|||1.5"|||96x68 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||700|||mAh|||Li-Ion|||1|||Red, Black|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-1208.gif
Nokia Lumia Icon|||Released 2014, February|||167g, 9.8mm thickness|||Microsoft Windows Phone 8|||32GB storage, no card slot|||5.0"|||1080x1920 pixels|||20|||MP|||2160p|||2|||GB RAM|||Snapdragon 800|||2420|||mAh|||Li-Ion|||1|||Black, White|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-icon-929.jpg
Nokia 7610 Supernova|||Released 2008, August|||99g, 15mm thickness|||Feature phone|||64MB storage, microSD slot|||2.0"|||240x320 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Muted Gray, Steel Blue, Red, Bright Lilac, Pristine White, Graphite, Passionate Purple|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7610-s.jpg
Nokia 8.1 Plus|||Cancelled|||MISSING|||Android 9.0, Android One|||64GB/128GB storage, microSDXC|||6.22"|||1080x2520 pixels|||48|||MP|||2160p|||4/6|||GB RAM|||MISSING|||MISSING|||MISSING|||Li-Ion|||2|||Blue|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-81-plus-r.jpg
Nokia 6310|||Released 2001|||111g, 19mm thickness|||Feature phone|||No card slot||| |||96x65 pixels, 6 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||1|||3 - Jet Black, Lightening Silver and Laser Red|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6310.gif
Nokia 215|||Released 2015, May|||78.4g, 12.9mm thickness|||Feature phone|||8MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||0.3|||MP|||240p|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Ion|||1|||Black, White, Green|||8MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-215-1.jpg
Nokia 6130|||Released 1998|||152g, 25mm thickness|||Feature phone|||No card slot||| |||5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||600|||mAh|||Li-Po|||1|||2|||MISSING|||MISSING|||MISSING
Nokia Lumia 822|||Released 2012, November|||141.6g, 11.2mm thickness|||Microsoft Windows Phone 8, up to 8.1|||16GB storage, microSDXC|||4.3"|||480x800 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||1800|||mAh|||Li-Ion|||1|||Black, Gray, White, Red|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-822-new.jpg
Nokia 106|||Released 2013, November|||74.2g, 14.9mm thickness|||Feature phone|||384 kB RAM storage, no card slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, White, Red|||384KB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-106.jpg
Nokia 6267|||Released 2007, June|||105g, 21.5mm thickness|||Feature phone|||30MB storage, microSDHC slot|||2.2"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Black, Orange, Lavender and Electric Blue|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6267.gif
Nokia 3600 slide|||Released 2008, August|||97.3g, 14.5mm thickness|||Feature phone|||30MB storage, microSDHC slot|||2.0"|||240x320 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Charcoal, Wine|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-3600slide.jpg
Nokia X3 Touch and Type S|||Released Not officially announced yet|||MISSING|||Feature phone|||microSDHC slot||| |||240x320 pixels|||5|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Gray|||MISSING|||MISSING|||MISSING
Nokia 7070 Prism|||Released 2008, August|||78g, 15.8mm thickness|||Feature phone|||11MB storage, no card slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||700|||mAh|||Li-Ion|||1|||Black & Pink accent, Black & Blue accent|||11MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7070-prism.jpg
Nokia 515|||Released 2013, September|||101.1g, 11mm thickness|||Feature phone|||256MB 64MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||5|||MP|||240p|||64|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||2|||White, Black|||256MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-515.jpg
Nokia N90|||Released 2005, Q2|||173g, 24mm thickness|||Symbian OS 8.1a , Series 60 UI|||31MB storage, RS-DV-MMC slot|||2.1"|||352x416 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||TI OMAP 1710|||760|||mAh|||Li-Ion|||1|||MISSING|||31MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n90.gif
Nokia 6680|||Released 2005, Q1|||133g, 20.5mm thickness|||Symbian OS 8.0a , Series 60 UI|||10MB storage, RS-DV-MMC slot|||2.1"|||176x208 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||TI OMAP 1710|||900|||mAh|||Li-Ion|||1|||Bronze, Silver|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6680.gif
Nokia 3710 fold|||Released 2009, December|||94g, 15.2mm thickness|||Feature phone|||70MB storage, microSDHC slot|||2.2"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Pink, Plum, Black|||70MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-3710-fold.jpg
Nokia Asha 500 Dual SIM|||Released 2013, December|||101.3g, 12.8mm thickness|||Nokia Asha software platform 1.1.1 |||64MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||240p|||64|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||2|||Bright Red, Bright Green, Cyan, Yellow, White and Black|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-500-dual-sim.jpg
Nokia C2-02|||Released 2011, August|||115g, 17mm thickness|||Feature phone|||10MB storage, microSDHC slot|||2.6"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Chrome Black, Golden White|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c2-02.jpg
Nokia 2710 Navigation Edition|||Released 2010, May|||87g, 13.7mm thickness|||Feature phone|||64MB RAM storage, microSDHC slot|||2.2"|||240x320 pixels|||2|||MP|||240p|||64|||MB RAM|||MISSING|||1020|||mAh|||Li-Ion|||1|||Jet Black, Warm Silver, White Silver|||64MB,128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2710-navigation-edition.jpg
Nokia 6822|||Released 2005, Q1|||100g, 21mm thickness|||Feature phone|||3.5MB storage, no card slot|||1.5"|||128x128 pixels, 8 lines|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||MISSING|||3MB|||5MB|||https://fdn2.gsmarena.com/vv/bigpic/no6822.gif
Nokia 6.2|||Released 2019, October 17|||180g, 8.3mm thickness|||Android 9.0, up to Android 10, Android One|||32GB/64GB/128GB storage, microSDXC|||6.3"|||1080x2280 pixels|||16|||MP|||2160p|||3/4|||GB RAM|||Snapdragon 636|||3500|||mAh|||Li-Po|||2|||Ceramic Black, Ice|||32GB,64GB,128GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-62.jpg
Nokia 3250|||Released 2005, September|||130g, 19.8mm thickness|||Symbian 9.1, Series 60 rel. 3.0|||10MB 64MB RAM storage, microSD slot|||2.1"|||176x208 pixels|||2|||MP|||144p|||64|||MB RAM|||MISSING|||1100|||mAh|||Li-Ion|||1|||Black, Green, Pink, Silver|||10MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-3250.gif
Nokia X2 Dual SIM|||Released 2014, July|||150g, 11.1mm thickness|||Android 4.3, X platform 2|||4GB 1GB RAM storage, microSDHC slot|||4.3"|||480x800 pixels|||5|||MP|||720p|||1|||GB RAM|||Snapdragon 200|||1800|||mAh|||Li-Ion|||2|||Glossy green, orange black, yellow, white, matt dark grey|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/Nokia-X2-Dual-SIM.jpg
Nokia 6233|||Released 2005, Q4|||110g, 18mm thickness|||Feature phone|||6MB storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||480p|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Po|||1|||Black|||6MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6233.gif
Nokia 6125|||Released 2006, Q1|||98g, 23.6mm thickness|||Feature phone|||11MB storage, microSD slot|||1.8"|||128x160 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||820|||mAh|||Li-Ion|||1|||Black|||11MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6125.gif
Nokia 6350|||Released 2009, October|||102.3g, 17.2mm thickness|||Feature phone|||52MB storage, microSDHC slot|||2.0"|||240x320 pixels|||2|||MP|||480p|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||1|||Red, Graphite|||52MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6350.jpg
