model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
HTC EVO 3D CDMA|||Released 2011, June|||170.1g, 11.9mm thickness|||Android 2.3, Sense UI 3|||4GB 1GB RAM storage, microSDHC slot|||4.3"|||540x960 pixels|||5|||MP|||720p|||1|||GB RAM|||Snapdragon S3|||1730|||mAh|||Li-Ion|||1|||Black, plum|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-evo-3d.jpg
HTC U20 5G|||Released 2020, October 01|||215.5g, 9.4mm thickness|||Android 10|||256GB storage, microSDXC|||6.8"|||1080x2400 pixels|||48|||MP|||2160p|||6/8|||GB RAM|||Snapdragon 765G 5G|||5000|||mAh|||Li-Po|||2|||Green, White|||256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-u20-5g.jpg
HTC Hero S|||Released Exp. release 2011, October|||130g, 12mm thickness|||Android 2.3.4, Sense UI|||4GB 768MB RAM storage, microSDHC slot|||4.0"|||540x960 pixels|||5|||MP|||720p|||768|||MB RAM|||Snapdragon S2|||1520|||mAh|||Li-Ion|||1|||Black|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-hero-s.jpg
HTC One (M8) CDMA|||Released 2014, March|||160g, 9.4mm thickness|||Android 4.4.2, up to 6, Sense UI 6|||32GB storage, microSDXC|||5.0"|||1080x1920 pixels|||5|||MP|||1080p|||2|||GB RAM|||Snapdragon 801|||2600|||mAh|||Li-Ion|||1|||Gunmetal Gray, Glacial Silver|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8.jpg
HTC ChaCha|||Released 2011, June|||120g, 10.7mm thickness|||Android 2.3, Sense UI 2.1|||512MB 512MB RAM storage, microSDHC slot|||2.6"|||480x320 pixels|||5|||MP|||480p|||512|||MB RAM|||MISSING|||1250|||mAh|||Li-Ion|||1|||Black, Silver|||512MB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-chacha.jpg
HTC Merge|||Released 2011, April|||198g, 13.8mm thickness|||Android 2.2, Sense UI|||2GB 512MB RAM storage, microSDHC slot|||3.8"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||MSM7630|||1400|||mAh|||Li-Ion|||1|||Black|||2GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-merge-uscellular.jpg
HTC Wildfire E|||Released 2019, August 15|||160g, 8.9mm thickness|||Android 9.0|||32GB storage, microSDXC|||5.45"|||720x1440 pixels|||13|||MP|||1080p|||2|||GB RAM|||Unisoc SC9863A|||3000|||mAh|||Li-Ion|||2|||Black, Gold|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-e1-lite.jpg
HTC Desire 601|||Released 2013, October|||130g, 9.9mm thickness|||Android 4.2.2, up to 4.4.2, Sense UI 5|||8GB storage, microSDXC|||4.5"|||540x960 pixels|||5|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2100|||mAh|||Li-Po|||1|||Black, Silver, Red|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-601.jpg
HTC U Play|||Released 2017, February|||145g, 8mm thickness|||Android 6.0|||32GB/64GB storage, microSDXC|||5.2"|||1080x1920 pixels|||16|||MP|||1080p|||3/4|||GB RAM|||Helio P10|||2500|||mAh|||Li-Ion|||2|||Brilliant Black, Cosmetic Pink, Ice White, Sapphire Blue|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-u-play.jpg
HTC One M9|||Released 2015, March 09|||157g, 9.6mm thickness|||Android 5.0, up to 7.0, Sense UI 7|||32GB storage, microSDXC|||5.0"|||1080x1920 pixels|||20|||MP|||2160p|||3|||GB RAM|||Snapdragon 810|||2840|||mAh|||Li-Po|||1|||Gunmetal Gray, Amber Gold, Silver/Rose gold, Gold/Pink, Pink|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-m9-1.jpg
HTC Hero CDMA|||Released 2009, October|||128g, 14mm thickness|||Android 2.1, Sense UI|||288MB RAM storage, microSD slot|||3.2"|||320x480 pixels|||5|||MP|||Video recorder|||288|||MB RAM|||MSM7200A|||1500|||mAh|||Li-Ion|||1|||Silver|||288MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-hero-cdma.jpg
HTC One X10|||Released 2017, July|||175g, 8.2mm thickness|||Android OS|||32GB storage, microSDXC|||5.5"|||1080x1920 pixels|||16|||MP|||1080p|||3|||GB RAM|||Helio P10|||4000|||mAh|||Li-Ion|||2|||Black, Silver|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-x10.jpg
HTC Touch HD|||Released 2008, November|||146g, 12mm thickness|||Microsoft Windows Mobile 6.1 Professional|||288MB RAM storage, microSDHC slot|||3.8"|||480x800 pixels|||5|||MP|||144p|||288|||MB RAM|||MSM7201A|||1350|||mAh|||Li-Ion|||1|||Black|||288MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-touch--hd.jpg
HTC P3600i|||Released 2007, August|||150g, 18.4mm thickness|||Microsoft Windows Mobile 6.0 Professional|||64MB RAM storage, miniSD slot|||2.8"|||240x320 pixels|||2|||MP|||Video recorder|||64|||MB RAM|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Silver, Black|||64MB,256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-p3600i.gif
HTC Radar|||Released 2011, October|||137g, 10.9mm thickness|||Microsoft Windows Phone 7.5 Mango|||8GB storage, no card slot|||3.8"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon S2|||1520|||mAh|||Li-Ion|||1|||Active White, Metal Silver|||8GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-radar.jpg
HTC Evo 4G+|||Released 2011|||160g, 12.1mm thickness|||Android 2.3.4, up to 4.0.3, Sense UI 3|||4GB storage, microSDHC slot|||4.3"|||540x960 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S3|||1730|||mAh|||Li-Ion|||1|||Black|||1GB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-evo-4g-plus.jpg
HTC P6500|||Released 2008, April|||220g, 20.5mm thickness|||Microsoft Windows Mobile 6.0 Professional|||1GB storage, 2 x SDIO slot|||3.5"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MSM7200|||1500|||mAh|||Li-Ion|||1|||Silver|||1GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-p6500.gif
HTC Wildfire E2|||Released 2020, August 06|||173.5g, 9mm thickness|||Android 10|||64GB storage, microSDXC|||6.22"|||720x1560 pixels|||16|||MP|||1080p|||4|||GB RAM|||Helio P22|||4000|||mAh|||Li-Po|||2|||Blue|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-e2.jpg
HTC Desire 816|||Released 2014, March|||165g, 7.9mm thickness|||Android 4.4.2, up to 6, Sense UI 6|||8GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||1.5|||GB RAM|||Snapdragon 400|||2600|||mAh|||Li-Po|||1|||Black, White, Red, Gray, Green|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-8.jpg
HTC U12 life|||Released 2018, September|||175g, 8.3mm thickness|||Android 8.1|||64GB/128GB storage, microSDXC|||6.0"|||1080x2160 pixels|||16|||MP|||2160p|||4/6|||GB RAM|||Snapdragon 636|||3600|||mAh|||Li-Ion|||2|||Moonlight Blue, Twilight Purple|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-u12-life.jpg
HTC Paradise|||Cancelled|||MISSING|||Android OS|||microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1200|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-paradise.jpg
HTC Gratia|||Released 2010, November|||115g, 11.7mm thickness|||Android 2.2, Sense UI|||512MB 384MB RAM storage, microSDHC slot|||3.2"|||320x480 pixels|||5|||MP|||Video recorder|||384|||MB RAM|||Snapdragon S1|||1200|||mAh|||Li-Ion|||1|||Black, White, Green|||512MB|||384MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-gratia-new.jpg
HTC S730|||Released 2007, December|||150g, 19.4mm thickness|||Microsoft Windows Mobile 6.0 Standard|||64MB RAM storage, microSD slot|||2.4"|||240x320 pixels|||2|||MP|||Video recorder|||64|||MB RAM|||MSM7200|||1050|||mAh|||Li-Ion|||1|||Metal grey|||64MB,256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-s730.jpg
HTC Touch Cruise|||Released 2008, January|||130g, 15.5mm thickness|||Microsoft Windows Mobile 6.0 Professional|||128MB RAM storage, microSD slot|||2.8"|||240x320 pixels|||3|||MP|||Video recorder|||128|||MB RAM|||MSM7200|||1350|||mAh|||Li-Ion|||1|||Black|||128MB,256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-touch-cruise.jpg
HTC Desire 530|||Released 2016, March|||140g, 8.3mm thickness|||Android 6.0|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||720p|||1.5|||GB RAM|||Snapdragon 210|||2200|||mAh|||Li-Ion|||1|||Black, White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-a16-desire-530.jpg
HTC U Ultra|||Released 2017, February 21|||170g, 8mm thickness|||Android 7.0, up to Android 8.0|||64GB/128GB storage, microSDXC|||5.7"|||1440x2560 pixels|||12|||MP|||2160p|||4|||GB RAM|||Snapdragon 821|||3000|||mAh|||Li-Ion|||2|||Brilliant Black, Cosmetic Pink, Ice White, Sapphire Blue|||64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-u-ultra.jpg
HTC Jetstream|||Released 2011, September|||709g, 13mm thickness|||Android 3.1|||32GB storage, microSDHC|||10.1"|||800x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S3|||7300|||mAh|||Li-Ion|||1|||Black|||32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-jetstream.jpg
HTC One (E8)|||Released 2014, June|||145g, 9.9mm thickness|||Android 4.4.2, up to 6.1, Sense UI 7|||16GB storage, microSDXC|||5.0"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 801|||2600|||mAh|||Li-Po|||2|||White, red, black|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-e8-ace.jpg
HTC A12|||Cancelled|||9.5mm thickness|||Android 4.4.4, Sense UI|||8GB storage, microSDXC|||4.7"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon 410|||2100|||mAh|||Li-Po|||2|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc.jpg
HTC P3350|||Released 2007, February|||130g, 16.8mm thickness|||Microsoft Windows Mobile 5.0 PocketPC|||64MB RAM storage, microSD slot|||2.8"|||240x320 pixels|||2|||MP|||Video recorder|||64|||MB RAM|||TI OMAP 850|||1200|||mAh|||Li-Ion|||1|||Silver|||64MB,128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-p3350.gif
HTC Freestyle|||Released 2011, February|||128g, 12.5mm thickness|||Feature phone|||150MB 256MB RAM 256MB ROM storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||Video recorder|||256|||MB RAM|||Snapdragon S1|||1300|||mAh|||Li-Ion|||1|||Gray|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-freestyle.jpg
HTC Desire 400 dual sim|||Released 2012, December|||119g, 8.9mm thickness|||Android OS, Sense UI|||4GB 1GB RAM storage, microSDHC slot|||4.3"|||480x800 pixels|||5|||MP|||720p|||1|||GB RAM|||MISSING|||1800|||mAh|||Li-Ion|||2|||Black, White, Blue|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-su.jpg
HTC Desire Z|||Released 2010, November|||180g, 14.2mm thickness|||Android 2.2, up to 2.3, Sense UI|||1.5GB; 512MB RAM storage, microSDHC slot|||3.7"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||MSM7230|||1300|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-z.jpg
HTC One Dual Sim|||Released 2013, August|||156g, 10.4mm thickness|||Android 4.1.2, up to 5, Sense UI 5|||32GB storage, microSDXC|||4.68"|||1080x1920 pixels|||4|||MP|||1080p|||2|||GB RAM|||Snapdragon 600|||2300|||mAh|||Li-Po|||2|||Silver, Black|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-m7-new1.jpg
HTC MTeoR|||Released 2006, June|||120g, 14.8mm thickness|||Microsoft Windows Mobile 5.0 Smartphone|||64MB RAM storage, microSD slot|||2.2"|||240x320 pixels|||1.3|||MP|||Video recorder|||64|||MB RAM|||MISSING|||1190|||mAh|||Li-Po|||1|||Black|||64MB,128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-mteor.gif
HTC Wildfire S|||Released 2011, May|||105g, 12.4mm thickness|||Android 2.3, up to 2.3.5, Sense UI 2.1|||512MB 512MB RAM storage, microSDHC slot|||3.2"|||320x480 pixels|||5|||MP|||480p|||512|||MB RAM|||Snapdragon S1|||1230|||mAh|||Li-Ion|||1|||Black, Silver, Brown, Lilac|||512MB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-s-ofic1.jpg
HTC Windows Phone 8X|||Released 2012, November|||130g, 10.1mm thickness|||Microsoft Windows Phone 8, up to 8.1.1|||16GB storage, no card slot|||4.3"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||1800|||mAh|||Li-Ion|||1|||California Blue, Graphite Black, Flame Red, Limelight Yellow|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-8x.jpg
HTC Desire 626s|||Released 2015, July|||138.9g, 8.1mm thickness|||Android 5.1.1, up to 6.0.1, Sense UI 7|||8GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||720p|||1/1|||GB RAM|||Snapdragon 210|||2000|||mAh|||Li-Ion|||1|||Black, White|||MISSING,8GB|||MISSING,1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-626s.jpg
HTC Windows Phone 8S|||Released 2012, November|||113g, 10.3mm thickness|||Microsoft Windows Phone 8, up to WP8 GDR3|||4GB 512MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon S4|||1700|||mAh|||Li-Po|||1|||Domino, Fiesta Red, Atlantic Blue, High-Rise Gray|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-8s.jpg
HTC Desire 12s|||Released 2018, December|||150g, 8.3mm thickness|||Android 8.1|||32GB/64GB storage, microSDXC|||5.7"|||720x1440 pixels|||13|||MP|||1080p|||3/4|||GB RAM|||Snapdragon 435|||3075|||mAh|||Li-Ion|||2|||Black, Silver, Red|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-12s-.jpg
HTC S310|||Released 2006, September|||18.5mm thickness|||Microsoft Windows Mobile 5.0 Smartphone|||64MB RAM storage, miniSD slot|||2.0"|||176x220 pixels|||1.3|||MP|||Video recorder|||64|||MB RAM|||TI OMAP 850|||1150|||mAh|||Li-Ion|||1|||Black, White, Grey.|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-s310.gif
HTC Sensation 4G|||Released 2011, June 08|||148g, 11.3mm thickness|||Android 2.3, up to 4.0, Sense UI 3|||1GB 768MB RAM storage, microSDHC slot|||4.3"|||540x960 pixels|||8|||MP|||1080p|||768|||MB RAM|||Snapdragon S3|||1520|||mAh|||Li-Ion|||1|||Black|||1GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-sensation-new.jpg
HTC Explorer|||Released 2011, October|||108g, 12.9mm thickness|||Android 2.3, Sense UI 3.5|||512MB 512MB RAM storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||480p|||512|||MB RAM|||Snapdragon S1|||1230|||mAh|||Li-Ion|||1|||Active Black, Active Navy, Metallic Black, Metallic Navy|||512MB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-explorer-ofic.jpg
HTC Desire 630|||Released 2016, June|||140g, 8.3mm thickness|||Android 6.0|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 400|||2200|||mAh|||Li-Ion|||2|||Black, White|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-a16-desire-530.jpg
HTC DROID ERIS|||Released 2009, November|||120g, 13mm thickness|||Android 2.1, Sense UI|||288MB RAM; 512MB storage, microSDHC slot|||3.2"|||320x480 pixels|||5|||MP|||Video recorder|||288|||MB RAM|||MSM7600|||1300|||mAh|||Li-Ion|||1|||Black|||288MB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-droid-eris.jpg
HTC Touch Cruise 09|||Released 2009, February|||103g, 14.5mm thickness|||Microsoft Windows Mobile 6.1 Professional|||256MB RAM storage, microSD slot|||2.8"|||240x320 pixels|||3|||MP|||Video recorder|||256|||MB RAM|||Snapdragon S1|||1100|||mAh|||Li-Ion|||1|||Black|||256MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-touch-cruise-09.jpg
HTC Touch Diamond2 CDMA|||Released 2009, December|||150.3g, 14mm thickness|||Microsoft Windows Mobile 6.5 Professional|||288MB RAM storage, microSDHC slot|||3.6"|||480x800 pixels|||5|||MP|||Video recorder|||288|||MB RAM|||MSM7200A|||1500|||mAh|||Li-Ion|||1|||Black|||288MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-imagio-verizon.jpg
HTC One mini 2|||Released 2014, May|||137g, 10.6mm thickness|||Android 4.4.2, Sense UI|||16GB storage, microSDXC|||4.5"|||720x1280 pixels|||13|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2100|||mAh|||Li-Po|||1|||Gunmetal Gray, Glacial Silver Amber Gold|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-mini-2.jpg
HTC One S C2|||Released 2012, June|||119.5g, 7.8mm thickness|||Android 4.0, up to 4.1, Sense UI|||16GB storage, no card slot|||4.3"|||540x960 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S3|||1650|||mAh|||Li-Po|||1|||Black|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-s-new.jpg
HTC One ME|||Released 2015, July|||155g, 9.8mm thickness|||Android 5.2, up to 6, Sense UI 7|||32GB storage, microSDXC|||5.2"|||1440x2560 pixels|||20|||MP|||2160p|||3|||GB RAM|||Helio X10|||2840|||mAh|||Li-Po|||2|||Meteor Grey, Rose Gold, Gold Sepia|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-me.jpg
HTC TyTN II|||Released 2007, July|||190g, 19mm thickness|||Microsoft Windows Mobile 6.0 Professional|||128MB RAM storage, microSD slot|||2.8"|||240x320 pixels|||3|||MP|||Video recorder|||128|||MB RAM|||MSM7200|||1350|||mAh|||Li-Po|||1|||Silver|||128MB,256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-tytn2.gif
HTC Hero|||Released 2009, July|||135g, 14.4mm thickness|||Android 1.5, Sense UI|||288MB RAM storage, microSD slot|||3.2"|||320x480 pixels|||5|||MP|||144p|||288|||MB RAM|||MSM7200A|||1350|||mAh|||Li-Ion|||1|||Brown, White (teflon coating), Graphite, Black, Pink|||288MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-hero.jpg
HTC Desire 830|||Released 2016, May|||156g, 7.8mm thickness|||Android 6.0|||32GB storage, microSDXC|||5.5"|||1080x1920 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio X10|||2800|||mAh|||Li-Ion|||2|||White/Blue, White/Red|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-830.jpg
HTC Ozone|||Released 2009, June|||105g, 12.7mm thickness|||Microsoft Windows Mobile 6.1 Standard|||192MB RAM storage, microSDHC slot|||2.4"|||320x240 pixels|||2|||MP|||Video recorder|||192|||MB RAM|||MISSING|||1500|||mAh|||Li-Ion|||1|||Black|||192MB,256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-ozone.jpg
HTC Touch Pro CDMA|||Released 2008, August|||150g, 18mm thickness|||Microsoft Windows Mobile 6.1 Professional|||288MB RAM storage, microSD slot|||2.8"|||480x640 pixels|||3|||MP|||Video recorder|||288|||MB RAM|||MSM7501A|||1340|||mAh|||Li-Ion|||1|||Black|||288MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/touch-pro-cdma.jpg
HTC U11+|||Released 2017, November 22|||188g, 8.5mm thickness|||Android 8.0, up to Android 9.0, Sense UI|||64GB/128GB storage, microSDXC|||6.0"|||1440x2880 pixels|||12|||MP|||2160p|||4/6|||GB RAM|||Snapdragon 835|||3930|||mAh|||Li-Ion|||2|||Translucent Black, Ceramic Black, Amazing Silver|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-u11-plus-.jpg
HTC Desire 20+|||Released 2020, October 22|||203g, 9mm thickness|||Android 10|||128GB storage, microSDXC|||6.5"|||720x1600 pixels|||48|||MP|||2160p|||6|||GB RAM|||Snapdragon 720G|||5000|||mAh|||Li-Po|||2|||Dawn Orange, Twilight Black, Blue|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-20-plus.jpg
HTC Desire 10 Lifestyle|||Released 2016, September|||155g, 7.7mm thickness|||Android 6.0|||32GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||3|||GB RAM|||Snapdragon 400|||2700|||mAh|||Li-Ion|||2|||Stone Black, Polar White, Royal Blue, Valentine Lux|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-10-lifestyle-new.jpg
HTC Butterfly|||Released 2013, January|||140g, 9.1mm thickness|||Android 4.1.1, up to 4.4.2, Sense UI 5|||16GB storage, microSDHC|||5.0"|||1080x1920 pixels|||8|||MP|||1080p|||2|||GB RAM|||Snapdragon 600|||2020|||mAh|||Li-Po|||1|||Black|||2GB,16GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-bitterfly.jpg
HTC S710|||Released 2007, February|||120g, 17.7mm thickness|||Microsoft Windows Mobile 6.0 Standard|||64MB RAM storage, microSD slot|||2.4"|||240x320 pixels|||2|||MP|||Video recorder|||64|||MB RAM|||TI OMAP 850|||1050|||mAh|||Li-Po|||1|||Black/Silver|||64MB,128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-s710.gif
HTC Titan II|||Released 2012, April|||147g, 13mm thickness|||Microsoft Windows Phone 7.5 Mango|||16GB storage, no card slot|||4.7"|||480x800 pixels|||16|||MP|||720p|||MISSING|||MISSING|||Snapdragon S2|||1730|||mAh|||Li-Ion|||1|||Black|||16GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-titan-ii-real.jpg
HTC Shift|||Released 2008, February|||800g, 25mm thickness|||Microsoft Vista Business and SnapVUE OS|||80GB storage, SDIO|||7.0"|||800x480 pixels (Wide-VGA)|||0.3|||MP|||Video recorder|||1|||GB RAM|||MISSING|||2700|||mAh|||Li-Po|||1|||MISSING|||128MB,1GB,40GB|||MISSING,80GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-shift.gif
HTC Legend|||Released 2010, March|||126g, 11.5mm thickness|||Android 2.1, Sense UI|||384MB RAM storage, microSDHC slot|||3.2"|||320x480 pixels|||5|||MP|||Video recorder|||384|||MB RAM|||Snapdragon S1|||1300|||mAh|||Li-Ion|||1|||Gray, Black|||384MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-legend.jpg
HTC P3400|||Released 2007, February|||126g, 17.6mm thickness|||Microsoft Windows Mobile 5.0 PocketPC|||64MB RAM storage, SD slot|||2.8"|||240x320 pixels|||2|||MP|||Video recorder|||64|||MB RAM|||TI OMAP 850|||1250|||mAh|||Li-Ion|||1|||Black|||64MB,128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-p3400.gif
